tow_event_id,claim_id,vehicle_id,partner_id,origin_zip,origin_city,origin_state,yard_id,tow_distance_miles,tow_request_time,tow_completed_time,tow_duration_hours,tow_type,base_tow_cost,fuel_surcharge,labor_cost,third_party_tow_cost,internal_total_tow_cost,quoted_tow_price,accepted_flag,competitor_estimated_price,gross_tow_margin,outsourced_flag
TOW003401,CLM004149,VEH004149,P039,73102,Oklahoma City,OK,YARD_DAL_01,7.2,2025-07-01 08:00:00,2025-07-01 10:57:25,3.0,long_distance,97,7,48,0,153,210,0,213,57,0
TOW003402,CLM005611,VEH005611,P013,75024,Plano,TX,YARD_HOU_01,12.8,2025-06-19 20:00:00,2025-06-20 00:43:27,4.7,standard,115,12,58,0,185,276,0,259,91,0
TOW003403,CLM007358,VEH007358,P020,75024,Plano,TX,YARD_OKC_01,11.6,2025-07-19 13:00:00,2025-07-19 14:43:04,1.7,priority,111,7,56,0,174,208,1,222,34,0
TOW003404,CLM007492,VEH007492,P012,77002,Houston,TX,YARD_HOU_01,46.5,2025-03-20 21:00:00,2025-03-21 03:35:18,6.6,standard,219,31,119,444,444,593,0,619,149,1
TOW003405,CLM007198,VEH007198,P019,77002,Houston,TX,YARD_DAL_01,7.8,2025-06-23 10:00:00,2025-06-23 12:10:12,2.2,long_distance,99,6,49,0,154,220,0,241,66,0
TOW003406,CLM003146,VEH003146,P028,77520,Baytown,TX,YARD_AUS_01,8.0,2025-07-09 09:00:00,2025-07-09 16:13:18,7.2,standard,100,5,49,0,154,232,1,258,78,0
TOW003407,CLM007405,VEH007405,P005,77520,Baytown,TX,YARD_AUS_01,13.5,2025-01-18 14:00:00,2025-01-18 17:11:06,3.2,standard,117,10,59,0,186,226,1,266,40,0
TOW003408,CLM001515,VEH001515,P022,75149,Mesquite,TX,YARD_DAL_01,23.4,2025-04-28 12:00:00,2025-04-28 20:44:38,8.7,long_distance,148,25,77,0,250,342,1,284,92,0
TOW003409,CLM004148,VEH004148,P008,77520,Baytown,TX,YARD_HOU_01,15.7,2025-02-11 15:00:00,2025-02-11 19:17:00,4.3,long_distance,124,10,63,0,197,253,0,312,56,0
TOW003410,CLM003085,VEH003085,P026,73102,Oklahoma City,OK,YARD_HOU_01,5.2,2025-02-01 18:00:00,2025-02-02 00:20:05,6.3,priority,91,4,44,0,140,183,0,215,43,0
TOW003411,CLM007104,VEH007104,P014,75024,Plano,TX,YARD_AUS_01,45.9,2025-03-27 07:00:00,2025-03-27 13:42:16,6.7,standard,217,26,118,0,361,466,1,343,105,0
TOW003412,CLM009000,VEH009000,P028,78701,Austin,TX,YARD_DAL_01,9.6,2025-06-09 13:00:00,2025-06-09 20:14:54,7.2,standard,105,11,52,0,168,238,1,233,70,0
TOW003413,CLM001218,VEH001218,P034,76010,Arlington,TX,YARD_OKC_01,13.3,2025-04-28 07:00:00,2025-04-28 13:25:02,6.4,standard,116,8,59,0,183,219,1,186,36,0
TOW003414,CLM001015,VEH001015,P010,76010,Arlington,TX,YARD_OKC_01,32.0,2025-06-19 06:00:00,2025-06-19 13:43:40,7.7,standard,174,19,93,0,286,369,0,338,83,0
TOW003415,CLM003100,VEH003100,P035,73102,Oklahoma City,OK,YARD_AUS_01,27.9,2025-06-13 15:00:00,2025-06-14 00:11:27,9.2,standard,161,28,85,0,275,327,0,322,52,0
TOW003416,CLM005048,VEH005048,P024,78701,Austin,TX,YARD_AUS_01,21.0,2025-03-29 19:00:00,2025-03-30 03:33:44,8.6,priority,140,17,73,0,230,284,0,273,54,0
TOW003417,CLM009838,VEH009838,P005,77002,Houston,TX,YARD_HOU_01,12.4,2025-03-19 18:00:00,2025-03-19 20:35:12,2.6,standard,113,8,57,0,179,257,0,224,78,0
TOW003418,CLM008384,VEH008384,P038,77520,Baytown,TX,YARD_AUS_01,42.3,2025-07-21 15:00:00,2025-07-21 19:24:42,4.4,priority,206,47,111,0,364,504,0,444,140,0
TOW003419,CLM003673,VEH003673,P023,76010,Arlington,TX,YARD_DAL_01,67.9,2025-02-20 15:00:00,2025-02-20 21:21:31,6.4,priority,285,48,157,0,491,584,1,669,93,0
TOW003420,CLM003422,VEH003422,P014,77520,Baytown,TX,YARD_AUS_01,6.6,2025-04-02 18:00:00,2025-04-02 22:50:29,4.8,standard,95,6,47,291,291,399,1,445,108,1
TOW003421,CLM002933,VEH002933,P024,75149,Mesquite,TX,YARD_AUS_01,20.5,2025-03-27 19:00:00,2025-03-28 00:01:04,5.0,standard,139,12,72,430,430,648,0,689,218,1
TOW003422,CLM000095,VEH000095,P025,75024,Plano,TX,YARD_DAL_01,17.9,2025-06-02 21:00:00,2025-06-03 05:50:16,8.8,standard,130,18,67,0,215,282,0,310,67,0
TOW003423,CLM007445,VEH007445,P035,78701,Austin,TX,YARD_DAL_01,26.2,2025-03-14 13:00:00,2025-03-14 20:50:55,7.8,standard,156,17,82,0,255,357,0,307,102,0
TOW003424,CLM005959,VEH005959,P025,77520,Baytown,TX,YARD_HOU_01,6.9,2025-06-12 07:00:00,2025-06-12 18:27:19,11.5,heavy_vehicle,316,7,177,654,654,855,0,647,201,1
TOW003425,CLM002481,VEH002481,P028,78664,Round Rock,TX,YARD_OKC_01,8.9,2025-03-24 06:00:00,2025-03-24 10:54:53,4.9,standard,103,5,51,253,253,318,0,296,65,1
TOW003426,CLM003438,VEH003438,P006,75024,Plano,TX,YARD_HOU_01,24.5,2025-03-14 09:00:00,2025-03-14 16:40:29,7.7,priority,151,22,79,0,252,373,1,371,121,0
TOW003427,CLM009730,VEH009730,P015,77002,Houston,TX,YARD_HOU_01,28.9,2025-07-23 09:00:00,2025-07-23 18:16:32,9.3,standard,165,20,87,0,271,375,1,320,104,0
TOW003428,CLM000832,VEH000832,P040,77520,Baytown,TX,YARD_DAL_01,16.4,2025-03-09 10:00:00,2025-03-09 14:54:21,4.9,priority,126,20,65,366,366,436,1,361,70,1
TOW003429,CLM000085,VEH000085,P004,76010,Arlington,TX,YARD_HOU_01,6.2,2025-07-05 13:00:00,2025-07-05 14:33:34,1.6,standard,94,6,46,0,146,208,1,232,62,0
TOW003430,CLM003639,VEH003639,P028,78701,Austin,TX,YARD_HOU_01,7.2,2025-06-26 18:00:00,2025-06-27 00:52:19,6.9,standard,97,6,48,0,152,205,1,204,53,0
TOW003431,CLM004140,VEH004140,P023,75024,Plano,TX,YARD_HOU_01,17.5,2025-07-10 11:00:00,2025-07-10 17:19:04,6.3,standard,129,18,66,0,214,290,0,283,76,0
TOW003432,CLM004912,VEH004912,P004,77002,Houston,TX,YARD_OKC_01,10.4,2025-04-17 16:00:00,2025-04-17 23:46:23,7.8,standard,107,8,54,0,169,200,0,209,31,0
TOW003433,CLM000088,VEH000088,P035,76010,Arlington,TX,YARD_AUS_01,124.5,2025-06-07 14:00:00,2025-06-08 03:08:37,13.1,priority,461,75,259,862,862,1043,0,896,181,1
TOW003434,CLM008172,VEH008172,P015,76010,Arlington,TX,YARD_DAL_01,19.7,2025-02-16 14:00:00,2025-02-16 21:44:53,7.7,priority,136,20,70,377,377,465,1,475,88,1
TOW003435,CLM000746,VEH000746,P014,75024,Plano,TX,YARD_OKC_01,56.6,2025-07-23 21:00:00,2025-07-24 07:05:52,10.1,after_hours,250,35,137,0,422,590,1,533,168,0
TOW003436,CLM004671,VEH004671,P007,77520,Baytown,TX,YARD_HOU_01,33.8,2025-06-11 17:00:00,2025-06-11 23:06:50,6.1,long_distance,180,33,96,508,508,603,0,726,95,1
TOW003437,CLM007017,VEH007017,P014,75024,Plano,TX,YARD_HOU_01,8.8,2025-06-13 19:00:00,2025-06-14 02:10:50,7.2,standard,102,6,51,0,159,197,0,141,38,0
TOW003438,CLM008398,VEH008398,P028,78701,Austin,TX,YARD_DAL_01,9.5,2025-02-25 19:00:00,2025-02-26 00:27:27,5.5,long_distance,104,10,52,0,167,240,1,217,73,0
TOW003439,CLM007512,VEH007512,P035,73102,Oklahoma City,OK,YARD_DAL_01,17.3,2025-03-27 10:00:00,2025-03-27 18:04:33,8.1,long_distance,129,18,66,0,213,308,0,295,95,0
TOW003440,CLM006841,VEH006841,P013,78664,Round Rock,TX,YARD_DAL_01,12.4,2025-01-28 07:00:00,2025-01-28 10:08:38,3.1,standard,113,15,57,0,185,273,1,272,88,0
TOW003441,CLM009921,VEH009921,P040,75149,Mesquite,TX,YARD_HOU_01,57.6,2025-04-27 08:00:00,2025-04-27 16:06:08,8.1,standard,254,51,139,0,443,534,0,476,91,0
TOW003442,CLM007490,VEH007490,P013,78701,Austin,TX,YARD_AUS_01,28.1,2025-01-21 13:00:00,2025-01-21 19:22:17,6.4,priority,162,18,86,0,265,400,1,430,135,0
TOW003443,CLM007278,VEH007278,P005,77002,Houston,TX,YARD_AUS_01,24.6,2025-02-25 19:00:00,2025-02-25 22:01:22,3.0,priority,151,19,79,370,370,507,0,406,137,1
TOW003444,CLM000459,VEH000459,P011,75024,Plano,TX,YARD_DAL_01,18.8,2025-02-16 14:00:00,2025-02-16 18:38:25,4.6,long_distance,133,20,69,0,222,304,0,314,82,0
TOW003445,CLM005093,VEH005093,P028,77002,Houston,TX,YARD_HOU_01,12.0,2025-05-05 10:00:00,2025-05-05 16:51:14,6.9,standard,112,13,57,0,182,279,1,252,97,0
TOW003446,CLM001846,VEH001846,P035,76010,Arlington,TX,YARD_DAL_01,6.2,2025-05-24 20:00:00,2025-05-24 22:58:21,3.0,standard,94,6,46,0,146,212,0,199,66,0
TOW003447,CLM003931,VEH003931,P040,76010,Arlington,TX,YARD_OKC_01,17.6,2025-04-10 20:00:00,2025-04-11 02:20:29,6.3,standard,130,15,67,0,211,313,0,329,102,0
TOW003448,CLM004706,VEH004706,P003,78664,Round Rock,TX,YARD_DAL_01,34.3,2025-07-13 21:00:00,2025-07-14 03:48:57,6.8,long_distance,181,24,97,0,302,429,1,452,127,0
TOW003449,CLM007698,VEH007698,P020,78664,Round Rock,TX,YARD_HOU_01,40.2,2025-01-04 19:00:00,2025-01-05 03:29:59,8.5,standard,200,28,107,563,563,848,1,741,285,1
TOW003450,CLM001341,VEH001341,P039,73102,Oklahoma City,OK,YARD_AUS_01,7.5,2025-01-10 14:00:00,2025-01-10 22:20:23,8.3,standard,98,5,48,0,151,231,0,225,80,0
TOW003451,CLM000145,VEH000145,P008,77520,Baytown,TX,YARD_HOU_01,42.7,2025-07-14 11:00:00,2025-07-14 20:10:36,9.2,long_distance,207,45,112,591,591,664,1,620,73,1
TOW003452,CLM008772,VEH008772,P013,75149,Mesquite,TX,YARD_OKC_01,37.9,2025-07-27 13:00:00,2025-07-27 18:22:28,5.4,priority,192,41,103,0,337,429,1,415,92,0
TOW003453,CLM004004,VEH004004,P039,77002,Houston,TX,YARD_HOU_01,49.6,2025-05-23 12:00:00,2025-05-23 22:13:47,10.2,standard,229,30,124,0,383,585,0,592,202,0
TOW003454,CLM004778,VEH004778,P003,78664,Round Rock,TX,YARD_AUS_01,4.9,2025-04-30 13:00:00,2025-04-30 15:58:54,3.0,standard,90,3,44,0,137,191,0,199,54,0
TOW003455,CLM005622,VEH005622,P014,76010,Arlington,TX,YARD_AUS_01,10.2,2025-04-23 18:00:00,2025-04-23 20:00:57,2.0,standard,107,10,53,0,170,239,0,245,69,0
TOW003456,CLM000658,VEH000658,P007,78664,Round Rock,TX,YARD_OKC_01,46.0,2025-03-16 22:00:00,2025-03-17 07:20:38,9.3,standard,218,48,118,0,384,436,1,377,52,0
TOW003457,CLM007617,VEH007617,P028,77520,Baytown,TX,YARD_OKC_01,6.2,2025-04-10 18:00:00,2025-04-10 19:56:18,1.9,standard,94,5,46,0,145,218,1,251,73,0
TOW003458,CLM005432,VEH005432,P025,76010,Arlington,TX,YARD_OKC_01,27.9,2025-06-08 17:00:00,2025-06-08 22:34:03,5.6,standard,161,31,85,0,278,392,0,374,114,0
TOW003459,CLM005523,VEH005523,P006,78701,Austin,TX,YARD_HOU_01,12.7,2025-07-07 16:00:00,2025-07-07 18:42:36,2.7,priority,114,13,58,0,185,220,1,226,35,0
TOW003460,CLM005341,VEH005341,P021,75024,Plano,TX,YARD_OKC_01,31.4,2025-07-01 15:00:00,2025-07-01 19:35:27,4.6,standard,172,28,92,387,387,560,0,462,173,1
TOW003461,CLM008461,VEH008461,P028,73102,Oklahoma City,OK,YARD_HOU_01,28.7,2025-05-03 06:00:00,2025-05-03 11:09:34,5.2,standard,164,18,87,0,269,396,1,363,127,0
TOW003462,CLM007810,VEH007810,P003,75201,Dallas,TX,YARD_HOU_01,28.0,2025-07-08 07:00:00,2025-07-08 13:23:30,6.4,standard,162,26,85,0,273,367,0,314,94,0
TOW003463,CLM003594,VEH003594,P025,78664,Round Rock,TX,YARD_OKC_01,16.7,2025-04-27 16:00:00,2025-04-27 19:22:27,3.4,standard,127,18,65,267,267,309,1,355,42,1
TOW003464,CLM006892,VEH006892,P026,77002,Houston,TX,YARD_DAL_01,17.8,2025-03-26 21:00:00,2025-03-26 23:53:24,2.9,standard,130,16,67,0,213,326,0,323,113,0
TOW003465,CLM005515,VEH005515,P015,75149,Mesquite,TX,YARD_DAL_01,7.0,2025-06-10 06:00:00,2025-06-10 11:55:44,5.9,standard,97,8,48,283,283,422,1,427,139,1
TOW003466,CLM004389,VEH004389,P038,75201,Dallas,TX,YARD_OKC_01,11.3,2025-01-19 09:00:00,2025-01-19 13:31:27,4.5,long_distance,110,9,55,0,174,223,0,218,49,0
TOW003467,CLM007621,VEH007621,P035,76010,Arlington,TX,YARD_OKC_01,102.1,2025-03-14 15:00:00,2025-03-15 02:18:14,11.3,standard,392,122,219,922,922,1310,0,1123,388,1
TOW003468,CLM005195,VEH005195,P026,78701,Austin,TX,YARD_AUS_01,6.8,2025-03-28 06:00:00,2025-03-28 09:40:57,3.7,priority,96,7,47,0,151,203,0,175,52,0
TOW003469,CLM006668,VEH006668,P037,77002,Houston,TX,YARD_OKC_01,10.5,2025-01-04 20:00:00,2025-01-04 22:05:02,2.1,standard,108,8,54,0,169,229,1,222,60,0
TOW003470,CLM006130,VEH006130,P023,75201,Dallas,TX,YARD_OKC_01,10.1,2025-01-05 20:00:00,2025-01-06 01:48:21,5.8,standard,106,10,53,0,170,241,1,210,71,0
TOW003471,CLM007825,VEH007825,P011,73102,Oklahoma City,OK,YARD_OKC_01,35.3,2025-06-20 15:00:00,2025-06-20 23:00:17,8.0,long_distance,184,27,99,0,310,476,1,458,166,0
TOW003472,CLM009289,VEH009289,P003,77520,Baytown,TX,YARD_HOU_01,44.2,2025-07-02 13:00:00,2025-07-02 19:16:12,6.3,priority,212,50,115,0,377,440,1,460,63,0
TOW003473,CLM004518,VEH004518,P002,75149,Mesquite,TX,YARD_DAL_01,37.2,2025-03-12 11:00:00,2025-03-12 19:44:51,8.7,standard,190,30,102,0,322,464,0,468,142,0
TOW003474,CLM001325,VEH001325,P029,75201,Dallas,TX,YARD_AUS_01,30.4,2025-02-14 14:00:00,2025-02-14 22:10:08,8.2,priority,169,35,90,450,450,569,0,554,119,1
TOW003475,CLM007914,VEH007914,P014,78664,Round Rock,TX,YARD_AUS_01,35.8,2025-04-16 19:00:00,2025-04-17 04:31:05,9.5,priority,186,41,99,0,326,398,0,324,72,0
TOW003476,CLM003242,VEH003242,P038,75149,Mesquite,TX,YARD_AUS_01,37.0,2025-04-17 09:00:00,2025-04-17 15:24:17,6.4,standard,190,39,102,0,331,444,1,483,113,0
TOW003477,CLM005381,VEH005381,P010,75024,Plano,TX,YARD_HOU_01,6.3,2025-05-27 22:00:00,2025-05-28 04:09:06,6.2,after_hours,95,7,46,369,369,537,0,505,168,1
TOW003478,CLM000938,VEH000938,P040,78664,Round Rock,TX,YARD_HOU_01,55.2,2025-05-30 20:00:00,2025-05-31 02:30:52,6.5,long_distance,246,56,134,0,436,619,0,672,183,0
TOW003479,CLM001538,VEH001538,P026,77002,Houston,TX,YARD_OKC_01,14.8,2025-04-30 07:00:00,2025-04-30 09:15:17,2.3,standard,121,15,62,0,198,237,1,263,39,0
TOW003480,CLM009793,VEH009793,P004,78664,Round Rock,TX,YARD_DAL_01,15.0,2025-01-08 15:00:00,2025-01-08 18:50:53,3.8,priority,122,15,62,311,311,424,1,469,113,1
TOW003481,CLM007206,VEH007206,P025,77002,Houston,TX,YARD_DAL_01,8.5,2025-04-23 12:00:00,2025-04-23 16:53:53,4.9,standard,101,8,50,382,382,555,1,684,173,1
TOW003482,CLM003327,VEH003327,P026,78701,Austin,TX,YARD_OKC_01,25.5,2025-05-25 16:00:00,2025-05-25 20:51:59,4.9,long_distance,154,15,81,0,250,331,1,387,81,0
TOW003483,CLM006150,VEH006150,P035,77002,Houston,TX,YARD_HOU_01,7.9,2025-01-19 18:00:00,2025-01-19 23:59:30,6.0,heavy_vehicle,319,7,179,0,506,580,0,619,74,0
TOW003484,CLM000444,VEH000444,P003,77002,Houston,TX,YARD_DAL_01,18.8,2025-05-16 11:00:00,2025-05-16 16:58:36,6.0,priority,133,13,69,0,215,270,1,246,55,0
TOW003485,CLM006799,VEH006799,P019,78701,Austin,TX,YARD_AUS_01,79.0,2025-01-24 12:00:00,2025-01-24 17:45:24,5.8,standard,320,46,177,701,701,845,0,879,144,1
TOW003486,CLM008955,VEH008955,P005,77520,Baytown,TX,YARD_DAL_01,30.6,2025-07-03 16:00:00,2025-07-03 19:13:32,3.2,after_hours,170,27,90,0,287,326,0,317,39,0
TOW003487,CLM007328,VEH007328,P002,75201,Dallas,TX,YARD_DAL_01,38.2,2025-03-27 07:00:00,2025-03-27 16:06:11,9.1,priority,193,24,104,495,495,609,1,685,114,1
TOW003488,CLM008416,VEH008416,P014,77520,Baytown,TX,YARD_HOU_01,22.7,2025-02-11 18:00:00,2025-02-11 21:09:25,3.2,after_hours,145,23,76,0,245,377,1,369,132,0
TOW003489,CLM008484,VEH008484,P024,75024,Plano,TX,YARD_HOU_01,20.5,2025-02-02 17:00:00,2025-02-02 19:39:10,2.7,standard,139,21,72,0,232,276,1,293,44,0
TOW003490,CLM006070,VEH006070,P026,75149,Mesquite,TX,YARD_AUS_01,11.6,2025-07-12 17:00:00,2025-07-12 22:55:56,5.9,after_hours,111,14,56,0,180,261,1,284,81,0
TOW003491,CLM000247,VEH000247,P003,75201,Dallas,TX,YARD_HOU_01,15.4,2025-05-26 22:00:00,2025-05-27 03:41:19,5.7,standard,123,14,63,0,200,233,0,225,33,0
TOW003492,CLM000405,VEH000405,P003,75024,Plano,TX,YARD_AUS_01,29.8,2025-07-17 21:00:00,2025-07-18 01:00:33,4.0,long_distance,167,29,89,0,285,341,0,369,56,0
TOW003493,CLM009330,VEH009330,P023,77520,Baytown,TX,YARD_HOU_01,16.9,2025-04-20 09:00:00,2025-04-20 11:46:42,2.8,priority,127,14,65,0,206,311,1,350,105,0
TOW003494,CLM007102,VEH007102,P039,73102,Oklahoma City,OK,YARD_DAL_01,27.0,2025-03-02 22:00:00,2025-03-03 03:02:25,5.0,priority,159,27,84,0,269,313,0,299,44,0
TOW003495,CLM005217,VEH005217,P023,78664,Round Rock,TX,YARD_DAL_01,15.9,2025-03-24 13:00:00,2025-03-24 17:55:30,4.9,standard,124,16,64,0,204,294,1,318,90,0
TOW003496,CLM003444,VEH003444,P005,76010,Arlington,TX,YARD_HOU_01,18.6,2025-07-07 13:00:00,2025-07-07 18:42:22,5.7,standard,133,12,68,0,213,310,0,273,97,0
TOW003497,CLM003788,VEH003788,P015,75201,Dallas,TX,YARD_HOU_01,37.2,2025-01-15 18:00:00,2025-01-15 23:07:24,5.1,standard,190,26,102,0,318,453,1,393,135,0
TOW003498,CLM002877,VEH002877,P014,78701,Austin,TX,YARD_HOU_01,32.2,2025-07-23 14:00:00,2025-07-23 17:28:19,3.5,after_hours,175,33,93,0,301,352,0,321,51,0
TOW003499,CLM007237,VEH007237,P014,75149,Mesquite,TX,YARD_DAL_01,11.7,2025-04-27 20:00:00,2025-04-28 02:11:08,6.2,after_hours,111,12,56,0,179,276,1,290,97,0
TOW003500,CLM006908,VEH006908,P028,75201,Dallas,TX,YARD_DAL_01,44.3,2025-05-16 06:00:00,2025-05-16 12:08:23,6.1,standard,212,53,115,0,380,542,0,500,162,0
TOW003501,CLM008331,VEH008331,P040,78664,Round Rock,TX,YARD_HOU_01,19.9,2025-02-03 17:00:00,2025-02-04 01:29:13,8.5,standard,137,24,71,0,231,304,0,326,73,0
TOW003502,CLM005038,VEH005038,P026,78664,Round Rock,TX,YARD_OKC_01,4.6,2025-01-25 09:00:00,2025-01-25 10:54:19,1.9,standard,89,3,43,0,135,184,0,164,49,0
TOW003503,CLM002564,VEH002564,P039,75024,Plano,TX,YARD_OKC_01,5.2,2025-03-07 18:00:00,2025-03-08 03:04:41,9.1,heavy_vehicle,311,4,174,0,489,650,0,749,161,0
TOW003504,CLM000087,VEH000087,P040,78701,Austin,TX,YARD_AUS_01,84.0,2025-02-27 21:00:00,2025-02-28 06:20:29,9.3,long_distance,335,60,186,684,684,779,1,659,95,1
TOW003505,CLM006495,VEH006495,P014,77002,Houston,TX,YARD_DAL_01,12.4,2025-02-28 10:00:00,2025-02-28 13:46:37,3.8,standard,113,11,57,0,181,273,1,253,92,0
TOW003506,CLM009190,VEH009190,P020,75149,Mesquite,TX,YARD_OKC_01,13.6,2025-04-23 18:00:00,2025-04-23 23:12:49,5.2,standard,117,8,59,405,405,608,0,523,203,1
TOW003507,CLM000421,VEH000421,P004,77520,Baytown,TX,YARD_HOU_01,14.0,2025-07-27 06:00:00,2025-07-27 09:49:34,3.8,long_distance,118,13,60,0,191,281,0,245,90,0
TOW003508,CLM001576,VEH001576,P038,77520,Baytown,TX,YARD_AUS_01,77.0,2025-01-26 10:00:00,2025-01-26 19:12:49,9.2,standard,314,63,174,637,637,758,0,702,121,1
TOW003509,CLM003596,VEH003596,P028,78664,Round Rock,TX,YARD_HOU_01,19.1,2025-05-18 06:00:00,2025-05-18 15:03:24,9.1,standard,134,17,69,0,220,282,0,290,62,0
TOW003510,CLM002312,VEH002312,P004,75024,Plano,TX,YARD_OKC_01,6.4,2025-01-29 07:00:00,2025-01-29 10:16:35,3.3,priority,95,4,47,0,146,180,0,198,34,0
TOW003511,CLM006575,VEH006575,P011,77002,Houston,TX,YARD_OKC_01,39.9,2025-01-11 09:00:00,2025-01-11 17:08:26,8.1,after_hours,199,43,107,524,524,711,0,746,187,1
TOW003512,CLM008584,VEH008584,P020,77520,Baytown,TX,YARD_AUS_01,55.5,2025-04-02 15:00:00,2025-04-02 22:37:01,7.6,standard,247,42,135,617,617,696,1,742,79,1
TOW003513,CLM000912,VEH000912,P008,77520,Baytown,TX,YARD_AUS_01,17.4,2025-06-10 12:00:00,2025-06-10 19:08:41,7.1,standard,129,19,66,277,277,327,1,295,50,1
TOW003514,CLM004741,VEH004741,P036,78701,Austin,TX,YARD_OKC_01,16.5,2025-04-23 22:00:00,2025-04-24 00:56:17,2.9,priority,126,18,65,0,209,267,1,293,58,0
TOW003515,CLM005897,VEH005897,P019,78701,Austin,TX,YARD_HOU_01,13.6,2025-07-11 06:00:00,2025-07-11 08:31:24,2.5,after_hours,117,11,59,0,188,270,0,269,82,0
TOW003516,CLM000436,VEH000436,P031,75201,Dallas,TX,YARD_HOU_01,14.5,2025-06-16 21:00:00,2025-06-17 00:33:51,3.6,standard,120,15,61,0,196,269,1,248,73,0
TOW003517,CLM004227,VEH004227,P005,78664,Round Rock,TX,YARD_OKC_01,85.5,2025-01-10 13:00:00,2025-01-10 20:34:36,7.6,standard,340,61,189,644,644,959,0,989,315,1
TOW003518,CLM003102,VEH003102,P005,78664,Round Rock,TX,YARD_OKC_01,30.0,2025-03-10 07:00:00,2025-03-10 10:42:42,3.7,standard,168,35,89,0,292,446,1,415,154,0
TOW003519,CLM001745,VEH001745,P028,77002,Houston,TX,YARD_AUS_01,23.2,2025-07-02 06:00:00,2025-07-02 11:48:56,5.8,long_distance,147,19,77,374,374,564,1,609,190,1
TOW003520,CLM008791,VEH008791,P025,75201,Dallas,TX,YARD_DAL_01,17.9,2025-01-17 06:00:00,2025-01-17 12:38:03,6.6,long_distance,130,15,67,0,213,254,0,255,41,0
TOW003521,CLM007556,VEH007556,P003,77002,Houston,TX,YARD_HOU_01,10.9,2025-03-29 22:00:00,2025-03-30 04:15:06,6.3,long_distance,109,13,55,0,176,229,0,264,53,0
TOW003522,CLM001023,VEH001023,P020,75201,Dallas,TX,YARD_AUS_01,31.0,2025-07-11 20:00:00,2025-07-12 01:41:33,5.7,standard,171,20,91,0,282,376,0,372,94,0
TOW003523,CLM002248,VEH002248,P028,77520,Baytown,TX,YARD_AUS_01,23.3,2025-01-24 16:00:00,2025-01-24 22:40:09,6.7,standard,147,26,77,0,250,351,0,272,101,0
TOW003524,CLM009963,VEH009963,P010,76010,Arlington,TX,YARD_DAL_01,32.6,2025-05-16 19:00:00,2025-05-16 23:06:42,4.1,long_distance,176,20,94,333,333,472,0,489,139,1
TOW003525,CLM008218,VEH008218,P015,75149,Mesquite,TX,YARD_DAL_01,14.4,2025-01-29 08:00:00,2025-01-29 11:27:32,3.5,standard,120,9,61,346,346,506,1,543,160,1
TOW003526,CLM006515,VEH006515,P028,75024,Plano,TX,YARD_DAL_01,15.8,2025-01-08 21:00:00,2025-01-09 02:40:32,5.7,long_distance,124,19,63,0,206,245,0,245,39,0
TOW003527,CLM003493,VEH003493,P015,73102,Oklahoma City,OK,YARD_DAL_01,44.1,2025-01-12 09:00:00,2025-01-12 16:23:08,7.4,priority,212,52,114,552,552,631,1,565,79,1
TOW003528,CLM004043,VEH004043,P028,76010,Arlington,TX,YARD_HOU_01,13.3,2025-05-09 09:00:00,2025-05-09 15:14:20,6.2,long_distance,116,10,59,0,185,229,1,243,44,0
TOW003529,CLM002343,VEH002343,P023,73102,Oklahoma City,OK,YARD_HOU_01,21.6,2025-06-01 18:00:00,2025-06-01 21:21:38,3.4,long_distance,142,15,74,0,231,289,0,324,58,0
TOW003530,CLM005753,VEH005753,P037,73102,Oklahoma City,OK,YARD_DAL_01,11.3,2025-03-25 18:00:00,2025-03-26 02:13:49,8.2,long_distance,110,13,55,0,178,207,0,219,29,0
TOW003531,CLM009733,VEH009733,P037,75149,Mesquite,TX,YARD_HOU_01,5.0,2025-07-06 21:00:00,2025-07-07 00:03:41,3.1,priority,90,4,44,0,138,160,0,110,22,0
TOW003532,CLM003810,VEH003810,P014,76010,Arlington,TX,YARD_HOU_01,12.3,2025-04-16 10:00:00,2025-04-16 17:56:43,7.9,standard,113,13,57,0,183,226,0,222,43,0
TOW003533,CLM005225,VEH005225,P028,76010,Arlington,TX,YARD_HOU_01,24.4,2025-02-24 19:00:00,2025-02-25 02:03:51,7.1,standard,151,27,79,0,256,343,0,257,87,0
TOW003534,CLM007288,VEH007288,P037,75201,Dallas,TX,YARD_DAL_01,37.7,2025-05-13 18:00:00,2025-05-13 23:57:11,6.0,standard,192,26,103,0,320,407,0,406,87,0
TOW003535,CLM007024,VEH007024,P023,75149,Mesquite,TX,YARD_HOU_01,5.7,2025-02-02 19:00:00,2025-02-03 03:02:02,8.0,standard,93,6,45,0,144,175,0,161,31,0
TOW003536,CLM006286,VEH006286,P006,75149,Mesquite,TX,YARD_OKC_01,14.9,2025-06-06 15:00:00,2025-06-06 20:07:14,5.1,priority,121,14,62,0,197,259,0,245,62,0
TOW003537,CLM003423,VEH003423,P040,77002,Houston,TX,YARD_OKC_01,25.1,2025-05-01 08:00:00,2025-05-01 11:34:31,3.6,long_distance,153,21,80,0,254,303,0,263,49,0
TOW003538,CLM003364,VEH003364,P028,77520,Baytown,TX,YARD_OKC_01,43.2,2025-04-15 15:00:00,2025-04-16 01:06:41,10.1,standard,209,26,113,563,563,841,1,877,278,1
