yard_id,yard_name,region,zone_id,row_id,slot_id,zone_type,distance_to_gate_meters,distance_to_office_meters,distance_to_loading_area_meters,capacity,current_occupancy,occupancy_rate,congestion_score,accessibility_score,equipment_required,surface_type,indoor_flag,active_flag
YARD_AUS_01,Austin Central Yard,Texas,B,B08,B08-010,standard,725,880,602,1,1,1.00,69,58,none,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF08,OF08-011,overflow,1720,1898,1921,1,1,1.00,94,38,forklift,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV08,HV08-012,heavy_vehicle,1150,1076,1275,1,1,1.00,73,36,heavy_tow,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR08,NR08-013,non_running,580,488,623,1,1,1.00,51,39,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH08,LTH08-014,long_term_hold,1207,1104,1160,1,1,1.00,49,30,loader,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA08,FA08-015,fast_access,178,168,93,1,1,1.00,17,91,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A08,A08-016,standard,402,571,445,1,0,0.00,44,84,none,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B08,B08-017,standard,654,676,437,1,1,1.00,64,82,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF08,OF08-018,overflow,1574,1509,1559,1,1,1.00,66,15,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV08,HV08-019,heavy_vehicle,953,871,943,1,1,1.00,47,37,heavy_tow,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR08,NR08-020,non_running,509,551,480,1,1,1.00,82,51,forklift,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH08,LTH08-021,long_term_hold,886,950,1002,1,1,1.00,59,50,loader,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA08,FA08-022,fast_access,130,71,20,1,1,1.00,37,82,none,paved,1,1
YARD_AUS_01,Austin Central Yard,Texas,A,A08,A08-023,standard,519,604,639,1,1,1.00,27,60,none,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B08,B08-024,standard,680,585,626,1,1,1.00,60,70,none,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF08,OF08-025,overflow,1668,1707,1515,1,1,1.00,92,38,forklift,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV09,HV09-001,heavy_vehicle,471,317,643,1,1,1.00,43,39,heavy_tow,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR09,NR09-002,non_running,700,688,624,1,1,1.00,67,35,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH09,LTH09-003,long_term_hold,953,888,860,1,0,0.00,64,29,loader,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA09,FA09-004,fast_access,107,20,245,1,1,1.00,25,95,none,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A09,A09-005,standard,332,191,252,1,1,1.00,39,58,none,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B09,B09-006,standard,616,482,590,1,1,1.00,26,74,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF09,OF09-007,overflow,1323,1194,1364,1,1,1.00,74,25,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV09,HV09-008,heavy_vehicle,562,581,706,1,1,1.00,52,46,heavy_tow,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR09,NR09-009,non_running,398,576,559,1,1,1.00,51,37,forklift,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH09,LTH09-010,long_term_hold,986,955,1017,1,1,1.00,63,28,loader,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA09,FA09-011,fast_access,64,20,20,1,1,1.00,10,99,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A09,A09-012,standard,721,702,608,1,1,1.00,63,66,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B09,B09-013,standard,288,189,89,1,1,1.00,33,75,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF09,OF09-014,overflow,1240,1130,1058,1,1,1.00,72,37,forklift,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV09,HV09-015,heavy_vehicle,758,676,560,1,1,1.00,65,59,heavy_tow,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR09,NR09-016,non_running,1078,1105,1087,1,0,0.00,56,70,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH09,LTH09-017,long_term_hold,1146,1243,1330,1,1,1.00,29,40,loader,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA09,FA09-018,fast_access,73,20,259,1,0,0.00,28,83,none,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A09,A09-019,standard,686,564,550,1,0,0.00,68,72,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B09,B09-020,standard,579,513,360,1,1,1.00,50,74,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF09,OF09-021,overflow,868,976,780,1,1,1.00,92,29,forklift,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV09,HV09-022,heavy_vehicle,1175,1129,978,1,1,1.00,52,52,heavy_tow,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR09,NR09-023,non_running,1004,982,1188,1,0,0.00,49,52,forklift,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH09,LTH09-024,long_term_hold,1543,1715,1500,1,1,1.00,38,42,loader,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA09,FA09-025,fast_access,123,31,112,1,1,1.00,15,99,none,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A10,A10-001,standard,190,173,60,1,1,1.00,47,62,none,paved,0,0
YARD_AUS_01,Austin Central Yard,Texas,B,B10,B10-002,standard,288,259,388,1,0,0.00,69,67,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF10,OF10-003,overflow,1755,1892,1857,1,1,1.00,74,25,forklift,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV10,HV10-004,heavy_vehicle,609,671,577,1,0,0.00,63,42,heavy_tow,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR10,NR10-005,non_running,857,787,733,1,1,1.00,51,64,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH10,LTH10-006,long_term_hold,884,814,1082,1,1,1.00,43,25,loader,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA10,FA10-007,fast_access,57,129,167,1,1,1.00,19,84,none,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A10,A10-008,standard,192,42,28,1,1,1.00,63,58,none,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B10,B10-009,standard,224,201,77,1,1,1.00,33,62,none,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF10,OF10-010,overflow,869,882,1085,1,1,1.00,66,32,forklift,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV10,HV10-011,heavy_vehicle,941,864,878,1,1,1.00,71,63,heavy_tow,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR10,NR10-012,non_running,407,310,197,1,1,1.00,74,52,forklift,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH10,LTH10-013,long_term_hold,1003,1055,855,1,0,0.00,31,41,loader,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA10,FA10-014,fast_access,98,273,24,1,1,1.00,37,94,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A10,A10-015,standard,295,249,127,1,0,0.00,56,60,none,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B10,B10-016,standard,258,141,60,1,1,1.00,64,65,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF10,OF10-017,overflow,1535,1451,1656,1,1,1.00,98,20,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV10,HV10-018,heavy_vehicle,743,838,861,1,1,1.00,57,63,heavy_tow,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR10,NR10-019,non_running,1078,994,1256,1,0,0.00,44,35,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH10,LTH10-020,long_term_hold,1099,1183,1296,1,0,0.00,53,48,loader,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA10,FA10-021,fast_access,111,20,20,1,1,1.00,19,84,none,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A10,A10-022,standard,672,837,622,1,1,1.00,69,68,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B10,B10-023,standard,431,546,484,1,1,1.00,49,68,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF10,OF10-024,overflow,1321,1376,1370,1,1,1.00,84,17,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV10,HV10-025,heavy_vehicle,1216,1241,997,1,1,1.00,49,57,heavy_tow,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR11,NR11-001,non_running,721,617,531,1,0,0.00,75,65,forklift,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH11,LTH11-002,long_term_hold,1569,1691,1564,1,1,1.00,33,34,loader,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA11,FA11-003,fast_access,54,20,27,1,0,0.00,18,85,none,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A11,A11-004,standard,235,112,259,1,1,1.00,69,58,none,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B11,B11-005,standard,210,175,29,1,1,1.00,34,66,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF11,OF11-006,overflow,1702,1613,1865,1,1,1.00,69,39,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV11,HV11-007,heavy_vehicle,931,1101,1066,1,1,1.00,61,58,heavy_tow,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR11,NR11-008,non_running,411,339,448,1,1,1.00,81,37,forklift,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH11,LTH11-009,long_term_hold,1133,1105,1205,1,0,0.00,54,42,loader,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA11,FA11-010,fast_access,148,255,121,1,0,0.00,20,90,none,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A11,A11-011,standard,237,363,326,1,1,1.00,39,67,none,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B11,B11-012,standard,659,706,862,1,1,1.00,55,65,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF11,OF11-013,overflow,1610,1503,1429,1,1,1.00,87,21,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV11,HV11-014,heavy_vehicle,793,910,627,1,1,1.00,36,42,heavy_tow,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR11,NR11-015,non_running,666,522,569,1,1,1.00,52,70,forklift,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH11,LTH11-016,long_term_hold,1278,1365,1081,1,0,0.00,27,43,loader,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA11,FA11-017,fast_access,119,162,155,1,1,1.00,10,93,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A11,A11-018,standard,312,360,471,1,1,1.00,69,76,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B11,B11-019,standard,333,417,413,1,1,1.00,26,73,none,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF11,OF11-020,overflow,1180,1340,1007,1,1,1.00,69,36,forklift,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV11,HV11-021,heavy_vehicle,670,766,714,1,0,0.00,44,59,heavy_tow,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR11,NR11-022,non_running,885,898,813,1,1,1.00,61,63,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH11,LTH11-023,long_term_hold,1141,1179,1043,1,0,0.00,27,53,loader,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA11,FA11-024,fast_access,59,20,20,1,1,1.00,19,97,none,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A11,A11-025,standard,269,195,200,1,1,1.00,56,58,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B12,B12-001,standard,552,627,464,1,1,1.00,47,57,none,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF12,OF12-002,overflow,1755,1886,1784,1,1,1.00,68,45,forklift,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV12,HV12-003,heavy_vehicle,860,766,865,1,1,1.00,61,62,heavy_tow,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR12,NR12-004,non_running,671,770,681,1,1,1.00,63,40,forklift,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH12,LTH12-005,long_term_hold,1398,1267,1557,1,0,0.00,27,44,loader,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA12,FA12-006,fast_access,42,20,113,1,1,1.00,19,85,none,gravel,1,1
YARD_AUS_01,Austin Central Yard,Texas,A,A12,A12-007,standard,653,732,761,1,1,1.00,67,57,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B12,B12-008,standard,291,334,464,1,1,1.00,30,60,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF12,OF12-009,overflow,982,1070,870,1,0,0.00,80,25,forklift,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV12,HV12-010,heavy_vehicle,735,815,589,1,1,1.00,64,36,heavy_tow,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR12,NR12-011,non_running,382,407,566,1,1,1.00,78,59,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH12,LTH12-012,long_term_hold,755,811,673,1,1,1.00,38,52,loader,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA12,FA12-013,fast_access,76,68,220,1,1,1.00,14,90,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A12,A12-014,standard,445,504,400,1,1,1.00,36,81,none,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B12,B12-015,standard,383,466,437,1,1,1.00,47,85,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF12,OF12-016,overflow,1744,1783,1945,1,1,1.00,82,44,forklift,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV12,HV12-017,heavy_vehicle,1061,1197,1156,1,0,0.00,47,37,heavy_tow,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR12,NR12-018,non_running,1100,1174,955,1,1,1.00,60,35,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH12,LTH12-019,long_term_hold,1511,1352,1521,1,1,1.00,51,33,loader,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA12,FA12-020,fast_access,155,91,150,1,1,1.00,16,83,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A12,A12-021,standard,401,536,188,1,0,0.00,47,61,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B12,B12-022,standard,489,392,627,1,1,1.00,44,71,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF12,OF12-023,overflow,1697,1814,1695,1,1,1.00,86,26,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV12,HV12-024,heavy_vehicle,566,496,629,1,1,1.00,46,49,heavy_tow,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR12,NR12-025,non_running,740,897,958,1,1,1.00,58,62,forklift,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH13,LTH13-001,long_term_hold,1557,1712,1547,1,1,1.00,31,27,loader,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA13,FA13-002,fast_access,179,35,300,1,1,1.00,16,96,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A13,A13-003,standard,645,725,488,1,1,1.00,60,67,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B13,B13-004,standard,655,697,438,1,1,1.00,51,84,none,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF13,OF13-005,overflow,1889,1864,1826,1,1,1.00,78,23,forklift,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV13,HV13-006,heavy_vehicle,874,926,670,1,0,0.00,50,35,heavy_tow,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR13,NR13-007,non_running,733,865,733,1,1,1.00,73,55,forklift,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH13,LTH13-008,long_term_hold,897,763,1087,1,1,1.00,64,45,loader,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA13,FA13-009,fast_access,139,243,20,1,1,1.00,21,94,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A13,A13-010,standard,696,736,907,1,1,1.00,32,75,none,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B13,B13-011,standard,746,633,573,1,1,1.00,35,85,none,paved,0,0
YARD_AUS_01,Austin Central Yard,Texas,OF,OF13,OF13-012,overflow,1163,1043,1235,1,1,1.00,61,34,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV13,HV13-013,heavy_vehicle,583,606,458,1,1,1.00,64,55,heavy_tow,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR13,NR13-014,non_running,654,687,828,1,0,0.00,52,69,forklift,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH13,LTH13-015,long_term_hold,784,920,616,1,1,1.00,34,45,loader,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA13,FA13-016,fast_access,71,20,20,1,1,1.00,16,86,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A13,A13-017,standard,392,243,383,1,1,1.00,50,58,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B13,B13-018,standard,258,258,362,1,1,1.00,38,76,none,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF13,OF13-019,overflow,1218,1395,1288,1,1,1.00,79,15,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV13,HV13-020,heavy_vehicle,570,724,657,1,1,1.00,56,46,heavy_tow,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR13,NR13-021,non_running,610,724,401,1,1,1.00,47,47,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH13,LTH13-022,long_term_hold,921,776,868,1,0,0.00,48,28,loader,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA13,FA13-023,fast_access,72,20,30,1,1,1.00,27,90,none,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A13,A13-024,standard,687,625,595,1,0,0.00,52,71,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B13,B13-025,standard,467,607,406,1,1,1.00,50,58,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF14,OF14-001,overflow,1849,1994,2011,1,1,1.00,87,43,forklift,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV14,HV14-002,heavy_vehicle,560,690,520,1,1,1.00,73,47,heavy_tow,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR14,NR14-003,non_running,415,516,324,1,0,0.00,68,45,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH14,LTH14-004,long_term_hold,1546,1444,1418,1,1,1.00,58,36,loader,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA14,FA14-005,fast_access,87,263,57,1,1,1.00,32,89,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A14,A14-006,standard,506,455,524,1,1,1.00,69,55,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B14,B14-007,standard,418,566,306,1,1,1.00,60,57,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF14,OF14-008,overflow,1419,1297,1492,1,1,1.00,98,45,forklift,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV14,HV14-009,heavy_vehicle,1224,1165,1104,1,0,0.00,62,45,heavy_tow,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR14,NR14-010,non_running,397,468,264,1,1,1.00,57,61,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH14,LTH14-011,long_term_hold,942,1111,1123,1,1,1.00,61,25,loader,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA14,FA14-012,fast_access,158,204,20,1,1,1.00,28,86,none,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A14,A14-013,standard,196,248,346,1,1,1.00,29,70,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B14,B14-014,standard,534,534,566,1,1,1.00,50,57,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF14,OF14-015,overflow,1780,1682,1991,1,1,1.00,91,42,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV14,HV14-016,heavy_vehicle,479,390,312,1,0,0.00,49,36,heavy_tow,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR14,NR14-017,non_running,1091,1028,1241,1,1,1.00,67,49,forklift,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH14,LTH14-018,long_term_hold,1250,1116,1162,1,0,0.00,25,54,loader,mixed,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA14,FA14-019,fast_access,52,205,237,1,1,1.00,29,84,none,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A14,A14-020,standard,321,324,176,1,1,1.00,62,69,none,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B14,B14-021,standard,603,710,653,1,1,1.00,65,69,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF14,OF14-022,overflow,1853,1940,1748,1,1,1.00,77,25,forklift,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV14,HV14-023,heavy_vehicle,1178,1142,1295,1,1,1.00,40,46,heavy_tow,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR14,NR14-024,non_running,1061,931,949,1,0,0.00,44,39,forklift,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH14,LTH14-025,long_term_hold,1538,1552,1424,1,1,1.00,49,31,loader,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA15,FA15-001,fast_access,171,346,29,1,1,1.00,30,91,none,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A15,A15-002,standard,552,654,435,1,0,0.00,49,69,none,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B15,B15-003,standard,464,599,575,1,1,1.00,52,60,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF15,OF15-004,overflow,1069,1144,944,1,1,1.00,67,22,forklift,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV15,HV15-005,heavy_vehicle,993,1114,816,1,1,1.00,63,46,heavy_tow,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR15,NR15-006,non_running,756,623,761,1,1,1.00,72,62,forklift,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH15,LTH15-007,long_term_hold,1364,1303,1294,1,0,0.00,49,48,loader,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA15,FA15-008,fast_access,110,20,238,1,1,1.00,43,97,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A15,A15-009,standard,297,273,199,1,1,1.00,28,83,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B15,B15-010,standard,411,451,392,1,1,1.00,64,77,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF15,OF15-011,overflow,1399,1343,1356,1,1,1.00,91,21,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV15,HV15-012,heavy_vehicle,744,902,768,1,1,1.00,35,38,heavy_tow,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR15,NR15-013,non_running,1054,929,919,1,1,1.00,55,45,forklift,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH15,LTH15-014,long_term_hold,845,856,635,1,1,1.00,25,46,loader,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA15,FA15-015,fast_access,59,141,137,1,1,1.00,20,82,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A15,A15-016,standard,226,214,433,1,1,1.00,26,73,none,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B15,B15-017,standard,330,341,341,1,1,1.00,31,58,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,OF,OF15,OF15-018,overflow,1377,1223,1580,1,1,1.00,91,23,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV15,HV15-019,heavy_vehicle,980,1085,1132,1,1,1.00,73,50,heavy_tow,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR15,NR15-020,non_running,770,625,675,1,1,1.00,54,44,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH15,LTH15-021,long_term_hold,1141,1080,1114,1,0,0.00,48,31,loader,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA15,FA15-022,fast_access,179,197,128,1,1,1.00,38,98,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A15,A15-023,standard,496,511,703,1,1,1.00,37,56,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,B,B15,B15-024,standard,645,662,572,1,1,1.00,61,85,none,paved,0,0
YARD_AUS_01,Austin Central Yard,Texas,OF,OF15,OF15-025,overflow,1151,1139,1250,1,1,1.00,89,36,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,HV,HV16,HV16-001,heavy_vehicle,948,795,960,1,0,0.00,53,37,heavy_tow,paved,0,1
YARD_AUS_01,Austin Central Yard,Texas,NR,NR16,NR16-002,non_running,957,799,957,1,1,1.00,47,38,forklift,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,LTH,LTH16,LTH16-003,long_term_hold,751,736,933,1,1,1.00,41,29,loader,dirt,0,1
YARD_AUS_01,Austin Central Yard,Texas,FA,FA16,FA16-004,fast_access,79,20,80,1,1,1.00,15,90,none,gravel,0,1
YARD_AUS_01,Austin Central Yard,Texas,A,A16,A16-005,standard,664,830,641,1,1,1.00,47,62,none,gravel,0,1
