allocation_scenario_id,simulation_run_id,vehicle_id,yard_id,allocation_strategy,assigned_zone_id,assigned_slot_id,vehicle_priority_score,zone_accessibility_score,simulated_retrieval_duration_minutes,simulated_wait_time_minutes,simulated_travel_distance_meters,blocked_vehicle_count_estimate,high_priority_flag,retrieval_under_15_min_flag,priority_weighted_time,allocation_efficiency_score
ALC019729,RUN002,VEH004933,YARD_HOU_01,random,B,B06-011,82.1,75,46.4,60.2,582,1,1,0,38.1,89
ALC019730,RUN002,VEH004933,YARD_HOU_01,first_available,B,B02-013,82.1,64,38.1,41.4,303,3,1,0,31.3,87
ALC019731,RUN002,VEH004933,YARD_HOU_01,priority_based,FA,FA04-003,82.1,92,27.9,46.7,308,1,1,0,22.9,100
ALC019732,RUN002,VEH004933,YARD_HOU_01,optimized,FA,FA02-018,82.1,99,17.1,28.3,260,0,1,0,14.0,100
ALC019733,RUN002,VEH004934,YARD_OKC_01,random,A,A04-018,62.3,55,35.4,50.2,691,0,0,0,22.0,92
ALC019734,RUN002,VEH004934,YARD_OKC_01,first_available,B,B18-012,62.3,75,23.1,42.2,432,0,0,0,14.4,100
ALC019735,RUN002,VEH004934,YARD_OKC_01,priority_based,NR,NR14-003,62.3,53,43.9,64.8,715,5,0,0,27.3,75
ALC019736,RUN002,VEH004934,YARD_OKC_01,optimized,A,A17-015,62.3,76,28.7,44.0,789,1,0,0,17.9,100
ALC019737,RUN002,VEH004935,YARD_AUS_01,random,NR,NR14-024,87.7,39,52.8,70.5,1113,3,1,0,46.3,68
ALC019738,RUN002,VEH004935,YARD_AUS_01,first_available,B,B10-009,87.7,62,24.9,41.8,388,1,1,0,21.8,100
ALC019739,RUN002,VEH004935,YARD_AUS_01,priority_based,FA,FA15-015,87.7,82,27.2,35.2,224,5,1,0,23.8,98
ALC019740,RUN002,VEH004935,YARD_AUS_01,optimized,B,B17-016,87.7,72,27.6,41.0,406,1,1,0,24.2,100
ALC019741,RUN002,VEH004936,YARD_AUS_01,random,A,A15-009,64.3,83,51.5,72.4,550,5,0,0,33.1,80
ALC019742,RUN002,VEH004936,YARD_AUS_01,first_available,B,B09-006,64.3,74,35.3,44.8,875,0,0,0,22.7,99
ALC019743,RUN002,VEH004936,YARD_AUS_01,priority_based,B,B02-020,64.3,84,28.8,59.3,629,3,0,0,18.5,100
ALC019744,RUN002,VEH004936,YARD_AUS_01,optimized,A,A09-005,64.3,58,19.7,51.0,474,0,0,0,12.7,100
ALC019745,RUN002,VEH004937,YARD_HOU_01,random,NR,NR01-006,86.4,69,29.2,55.8,694,0,1,0,25.2,100
ALC019746,RUN002,VEH004937,YARD_HOU_01,first_available,NR,NR06-021,86.4,65,50.1,80.6,839,4,1,0,43.3,77
ALC019747,RUN002,VEH004937,YARD_HOU_01,priority_based,FA,FA04-003,86.4,92,33.8,35.1,216,4,1,0,29.2,98
ALC019748,RUN002,VEH004937,YARD_HOU_01,optimized,FA,FA12-006,86.4,97,11.1,32.2,88,0,1,1,9.6,100
ALC019749,RUN002,VEH004938,YARD_OKC_01,random,A,A18-011,69.6,65,42.3,53.5,371,5,0,0,29.5,81
ALC019750,RUN002,VEH004938,YARD_OKC_01,first_available,B,B02-020,69.6,55,31.1,61.0,685,2,0,0,21.7,91
ALC019751,RUN002,VEH004938,YARD_OKC_01,priority_based,NR,NR01-006,69.6,67,36.4,48.2,920,4,0,0,25.4,88
ALC019752,RUN002,VEH004938,YARD_OKC_01,optimized,B,B05-008,69.6,74,26.1,44.0,587,3,0,0,18.1,100
ALC019753,RUN002,VEH004939,YARD_DAL_01,random,A,A20-003,74.8,55,26.3,49.5,772,2,0,0,19.6,95
ALC019754,RUN002,VEH004939,YARD_DAL_01,first_available,OF,OF03-024,74.8,17,42.8,59.5,1274,5,0,0,32.1,63
ALC019755,RUN002,VEH004939,YARD_DAL_01,priority_based,OF,OF03-010,74.8,34,29.2,45.8,1536,1,0,0,21.8,88
ALC019756,RUN002,VEH004939,YARD_DAL_01,optimized,B,B20-004,74.8,83,14.6,41.4,327,3,0,1,11.0,100
ALC019757,RUN002,VEH004940,YARD_AUS_01,random,B,B09-020,78.1,74,24.3,50.5,624,0,1,0,18.9,100
ALC019758,RUN002,VEH004940,YARD_AUS_01,first_available,NR,NR12-018,78.1,35,34.1,58.1,1298,2,1,0,26.7,82
ALC019759,RUN002,VEH004940,YARD_AUS_01,priority_based,FA,FA03-014,78.1,88,22.5,31.6,227,2,1,0,17.6,100
ALC019760,RUN002,VEH004940,YARD_AUS_01,optimized,FA,FA05-020,78.1,87,11.9,24.3,254,0,1,1,9.3,100
ALC019761,RUN002,VEH004941,YARD_OKC_01,random,A,A19-014,79.7,56,36.7,55.9,755,3,1,0,29.3,86
ALC019762,RUN002,VEH004941,YARD_OKC_01,first_available,OF,OF20-019,79.7,31,34.4,58.1,1562,2,1,0,27.4,81
ALC019763,RUN002,VEH004941,YARD_OKC_01,priority_based,A,A20-010,79.7,55,19.8,38.5,610,1,1,0,15.7,100
ALC019764,RUN002,VEH004941,YARD_OKC_01,optimized,B,B20-004,79.7,61,11.4,24.6,492,1,1,1,9.1,100
ALC019765,RUN002,VEH004942,YARD_OKC_01,random,B,B01-010,70.0,69,37.5,55.4,736,1,0,0,26.2,94
ALC019766,RUN002,VEH004942,YARD_OKC_01,first_available,NR,NR17-005,70.0,42,32.1,59.8,846,2,0,0,22.5,86
ALC019767,RUN002,VEH004942,YARD_OKC_01,priority_based,A,A04-018,70.0,55,36.5,52.9,729,3,0,0,25.5,85
ALC019768,RUN002,VEH004942,YARD_OKC_01,optimized,A,A03-015,70.0,76,29.3,62.0,478,3,0,0,20.5,100
ALC019769,RUN002,VEH004943,YARD_DAL_01,random,NR,NR05-025,68.0,43,64.0,80.8,742,6,0,0,43.5,55
ALC019770,RUN002,VEH004943,YARD_DAL_01,first_available,A,A13-010,68.0,74,38.5,53.0,545,3,0,0,26.2,91
ALC019771,RUN002,VEH004943,YARD_DAL_01,priority_based,NR,NR01-020,68.0,41,29.1,43.3,1041,1,0,0,19.8,90
ALC019772,RUN002,VEH004943,YARD_DAL_01,optimized,B,B01-003,68.0,85,17.7,32.8,381,3,0,0,12.1,100
ALC019773,RUN002,VEH004944,YARD_OKC_01,random,HV,HV07-023,94.5,39,46.6,70.9,940,3,1,0,44.0,72
ALC019774,RUN002,VEH004944,YARD_OKC_01,first_available,OF,OF19-002,94.5,33,39.8,57.5,1435,3,1,0,37.6,75
ALC019775,RUN002,VEH004944,YARD_OKC_01,priority_based,FA,FA13-009,94.5,89,29.4,37.5,281,4,1,0,27.8,100
ALC019776,RUN002,VEH004944,YARD_OKC_01,optimized,FA,FA08-001,94.5,97,8.9,38.0,177,0,1,1,8.4,100
ALC019777,RUN002,VEH004945,YARD_HOU_01,random,FA,FA01-008,82.1,97,24.3,28.4,305,1,1,0,19.9,100
ALC019778,RUN002,VEH004945,YARD_HOU_01,first_available,A,A08-023,82.1,73,26.0,41.2,667,3,1,0,21.4,100
ALC019779,RUN002,VEH004945,YARD_HOU_01,priority_based,B,B19-015,82.1,85,22.2,33.5,440,2,1,0,18.2,100
ALC019780,RUN002,VEH004945,YARD_HOU_01,optimized,B,B10-002,82.1,62,20.6,38.8,688,2,1,0,16.9,100
ALC019781,RUN002,VEH004946,YARD_AUS_01,random,LTH,LTH07-018,61.5,29,33.4,39.6,1139,0,0,0,20.5,85
ALC019782,RUN002,VEH004946,YARD_AUS_01,first_available,OF,OF01-025,61.5,38,53.7,86.8,1820,5,0,0,33.0,63
ALC019783,RUN002,VEH004946,YARD_AUS_01,priority_based,OF,OF10-010,61.5,32,29.2,51.0,924,1,0,0,17.9,87
ALC019784,RUN002,VEH004946,YARD_AUS_01,optimized,FA,FA06-023,61.5,88,20.0,33.3,203,3,0,0,12.3,100
ALC019785,RUN002,VEH004947,YARD_AUS_01,random,FA,FA18-017,73.5,95,21.6,36.6,379,1,0,0,15.9,100
ALC019786,RUN002,VEH004947,YARD_AUS_01,first_available,A,A14-006,73.5,55,31.9,46.2,577,3,0,0,23.5,89
ALC019787,RUN002,VEH004947,YARD_AUS_01,priority_based,B,B07-021,73.5,60,28.1,40.2,849,4,0,0,20.7,91
ALC019788,RUN002,VEH004947,YARD_AUS_01,optimized,A,A17-022,73.5,74,23.7,57.4,449,5,0,0,17.4,100
ALC019789,RUN002,VEH004948,YARD_HOU_01,random,A,A14-013,89.1,79,37.1,46.1,510,2,1,0,33.1,95
ALC019790,RUN002,VEH004948,YARD_HOU_01,first_available,A,A05-007,89.1,83,44.0,57.7,789,4,1,0,39.2,88
ALC019791,RUN002,VEH004948,YARD_HOU_01,priority_based,B,B20-004,89.1,76,30.9,45.2,847,3,1,0,27.5,97
ALC019792,RUN002,VEH004948,YARD_HOU_01,optimized,A,A17-022,89.1,74,22.9,43.0,694,2,1,0,20.4,100
ALC019793,RUN002,VEH004949,YARD_OKC_01,random,FA,FA15-008,85.5,93,25.4,45.7,373,0,1,0,21.7,100
ALC019794,RUN002,VEH004949,YARD_OKC_01,first_available,LTH,LTH07-011,85.5,33,40.9,56.3,1596,2,1,0,34.9,76
ALC019795,RUN002,VEH004949,YARD_OKC_01,priority_based,FA,FA05-020,85.5,88,13.0,39.6,163,1,1,1,11.1,100
ALC019796,RUN002,VEH004949,YARD_OKC_01,optimized,B,B01-017,85.5,61,16.2,34.4,364,2,1,0,13.8,100
ALC019797,RUN002,VEH004950,YARD_AUS_01,random,HV,HV13-020,86.4,46,59.2,75.3,810,3,1,0,51.1,65
ALC019798,RUN002,VEH004950,YARD_AUS_01,first_available,HV,HV03-025,86.4,41,29.4,44.5,714,0,1,0,25.4,92
ALC019799,RUN002,VEH004950,YARD_AUS_01,priority_based,B,B11-005,86.4,66,20.3,16.9,307,0,1,0,17.5,100
ALC019800,RUN002,VEH004950,YARD_AUS_01,optimized,A,A15-016,86.4,73,21.1,36.5,368,0,1,0,18.2,100
ALC019801,RUN002,VEH004951,YARD_HOU_01,random,FA,FA13-009,77.5,82,27.5,45.4,309,2,1,0,21.3,100
ALC019802,RUN002,VEH004951,YARD_HOU_01,first_available,LTH,LTH11-009,77.5,42,42.6,37.4,1537,3,1,0,33.0,76
ALC019803,RUN002,VEH004951,YARD_HOU_01,priority_based,B,B15-017,77.5,83,33.0,41.4,821,4,1,0,25.6,96
ALC019804,RUN002,VEH004951,YARD_HOU_01,optimized,A,A11-004,77.5,77,17.1,45.9,282,3,1,0,13.3,100
ALC019805,RUN002,VEH004952,YARD_DAL_01,random,NR,NR14-024,80.5,66,40.6,72.0,1132,1,1,0,32.6,90
ALC019806,RUN002,VEH004952,YARD_DAL_01,first_available,B,B04-019,80.5,65,43.0,61.0,639,5,1,0,34.6,80
ALC019807,RUN002,VEH004952,YARD_DAL_01,priority_based,FA,FA07-005,80.5,86,22.0,33.8,182,1,1,0,17.7,100
ALC019808,RUN002,VEH004952,YARD_DAL_01,optimized,FA,FA09-004,80.5,85,19.3,27.9,262,2,1,0,15.6,100
ALC019809,RUN002,VEH004953,YARD_DAL_01,random,NR,NR02-023,89.5,61,55.8,67.2,1199,2,1,0,49.9,75
ALC019810,RUN002,VEH004953,YARD_DAL_01,first_available,OF,OF04-013,89.5,28,55.2,69.0,1612,4,1,0,49.4,60
ALC019811,RUN002,VEH004953,YARD_DAL_01,priority_based,B,B17-023,89.5,83,17.8,39.1,382,0,1,0,15.9,100
ALC019812,RUN002,VEH004953,YARD_DAL_01,optimized,A,A16-019,89.5,69,14.6,20.8,298,0,1,1,13.1,100
ALC019813,RUN002,VEH004954,YARD_HOU_01,random,FA,FA15-015,93.4,93,21.5,41.3,197,1,1,0,20.1,100
ALC019814,RUN002,VEH004954,YARD_HOU_01,first_available,B,B14-014,93.4,67,31.0,46.4,747,3,1,0,29.0,94
ALC019815,RUN002,VEH004954,YARD_HOU_01,priority_based,B,B18-019,93.4,70,18.4,55.9,410,0,1,0,17.2,100
ALC019816,RUN002,VEH004954,YARD_HOU_01,optimized,A,A19-007,93.4,79,20.7,29.5,663,2,1,0,19.3,100
ALC019817,RUN002,VEH004955,YARD_AUS_01,random,B,B01-010,79.8,78,33.6,48.5,478,2,1,0,26.8,98
ALC019818,RUN002,VEH004955,YARD_AUS_01,first_available,A,A03-022,79.8,73,23.1,52.3,618,0,1,0,18.5,100
ALC019819,RUN002,VEH004955,YARD_AUS_01,priority_based,FA,FA20-016,79.8,89,19.4,29.6,215,0,1,0,15.5,100
ALC019820,RUN002,VEH004955,YARD_AUS_01,optimized,FA,FA02-004,79.8,93,24.4,42.5,188,2,1,0,19.5,100
ALC019821,RUN002,VEH004956,YARD_AUS_01,random,A,A10-015,80.7,60,48.7,60.4,518,4,1,0,39.3,76
ALC019822,RUN002,VEH004956,YARD_AUS_01,first_available,NR,NR20-014,80.7,57,49.3,72.3,1083,4,1,0,39.8,75
ALC019823,RUN002,VEH004956,YARD_AUS_01,priority_based,B,B17-009,80.7,65,19.6,25.5,376,0,1,0,15.8,100
ALC019824,RUN002,VEH004956,YARD_AUS_01,optimized,B,B02-013,80.7,64,22.0,37.2,749,3,1,0,17.8,100
ALC019825,RUN002,VEH004957,YARD_AUS_01,random,A,A10-001,71.5,62,42.6,55.7,441,3,0,0,30.5,83
ALC019826,RUN002,VEH004957,YARD_AUS_01,first_available,NR,NR01-020,71.5,63,26.0,48.1,586,0,0,0,18.6,100
ALC019827,RUN002,VEH004957,YARD_AUS_01,priority_based,B,B02-013,71.5,64,24.0,46.7,782,0,0,0,17.1,100
ALC019828,RUN002,VEH004957,YARD_AUS_01,optimized,FA,FA10-007,71.5,84,24.7,26.4,164,2,0,0,17.7,100
ALC019829,RUN002,VEH004958,YARD_DAL_01,random,B,B17-009,69.0,67,34.8,49.6,853,1,0,0,24.0,95
ALC019830,RUN002,VEH004958,YARD_DAL_01,first_available,NR,NR14-003,69.0,61,53.1,69.6,1281,5,0,0,36.6,71
ALC019831,RUN002,VEH004958,YARD_DAL_01,priority_based,B,B09-013,69.0,78,25.4,35.8,532,1,0,0,17.6,100
ALC019832,RUN002,VEH004958,YARD_DAL_01,optimized,FA,FA11-010,69.0,96,22.3,24.4,194,2,0,0,15.4,100
ALC019833,RUN002,VEH004959,YARD_HOU_01,random,NR,NR15-013,90.9,54,52.5,66.4,693,4,1,0,47.7,71
ALC019834,RUN002,VEH004959,YARD_HOU_01,first_available,B,B07-021,90.9,78,30.5,39.4,760,2,1,0,27.7,100
ALC019835,RUN002,VEH004959,YARD_HOU_01,priority_based,A,A02-019,90.9,78,29.8,45.2,553,2,1,0,27.1,100
ALC019836,RUN002,VEH004959,YARD_HOU_01,optimized,B,B19-015,90.9,85,36.8,57.7,312,7,1,0,33.5,96
ALC019837,RUN002,VEH004960,YARD_HOU_01,random,A,A09-019,76.0,75,43.9,69.1,467,2,1,0,33.4,89
ALC019838,RUN002,VEH004960,YARD_HOU_01,first_available,B,B10-002,76.0,62,32.5,51.3,691,0,1,0,24.7,97
ALC019839,RUN002,VEH004960,YARD_HOU_01,priority_based,FA,FA20-002,76.0,85,28.8,52.7,194,0,1,0,21.9,100
ALC019840,RUN002,VEH004960,YARD_HOU_01,optimized,A,A13-010,76.0,80,28.5,44.0,843,2,1,0,21.6,100
ALC019841,RUN002,VEH004961,YARD_OKC_01,random,A,A08-009,71.3,55,27.0,42.8,399,0,0,0,19.2,99
ALC019842,RUN002,VEH004961,YARD_OKC_01,first_available,B,B10-009,71.3,66,40.2,75.7,661,4,0,0,28.6,84
ALC019843,RUN002,VEH004961,YARD_OKC_01,priority_based,A,A14-006,71.3,68,32.1,46.5,560,3,0,0,22.9,93
ALC019844,RUN002,VEH004961,YARD_OKC_01,optimized,A,A13-017,71.3,57,43.8,65.7,885,6,0,0,31.2,83
ALC019845,RUN002,VEH004962,YARD_AUS_01,random,NR,NR12-018,84.1,35,44.8,59.8,1188,2,1,0,37.7,74
ALC019846,RUN002,VEH004962,YARD_AUS_01,first_available,B,B05-022,84.1,73,18.0,47.9,344,1,1,0,15.1,100
ALC019847,RUN002,VEH004962,YARD_AUS_01,priority_based,B,B01-010,84.1,78,26.9,42.2,584,3,1,0,22.6,100
ALC019848,RUN002,VEH004962,YARD_AUS_01,optimized,A,A03-022,84.1,73,19.2,34.1,624,2,1,0,16.1,100
ALC019849,RUN002,VEH004963,YARD_DAL_01,random,A,A04-004,77.4,58,40.7,53.7,707,3,1,0,31.5,83
ALC019850,RUN002,VEH004963,YARD_DAL_01,first_available,A,A01-002,77.4,77,23.2,30.5,618,1,1,0,17.9,100
ALC019851,RUN002,VEH004963,YARD_DAL_01,priority_based,FA,FA05-013,77.4,87,13.0,25.0,288,0,1,1,10.1,100
ALC019852,RUN002,VEH004963,YARD_DAL_01,optimized,FA,FA13-016,77.4,97,10.1,23.0,220,0,1,1,7.8,100
ALC019853,RUN002,VEH004964,YARD_HOU_01,random,HV,HV20-020,70.7,65,58.7,75.1,1168,5,0,0,41.5,68
ALC019854,RUN002,VEH004964,YARD_HOU_01,first_available,A,A08-002,70.7,59,25.1,32.2,477,1,0,0,17.7,99
ALC019855,RUN002,VEH004964,YARD_HOU_01,priority_based,A,A05-014,70.7,70,34.5,48.2,733,4,0,0,24.4,90
ALC019856,RUN002,VEH004964,YARD_HOU_01,optimized,B,B06-004,70.7,70,21.8,39.3,653,3,0,0,15.4,100
ALC019857,RUN002,VEH004965,YARD_OKC_01,random,B,B12-015,92.7,79,20.9,39.6,391,0,1,0,19.4,100
ALC019858,RUN002,VEH004965,YARD_OKC_01,first_available,LTH,LTH16-010,92.7,28,51.5,63.5,1615,5,1,0,47.7,61
ALC019859,RUN002,VEH004965,YARD_OKC_01,priority_based,A,A07-013,92.7,80,26.4,40.4,902,2,1,0,24.5,100
ALC019860,RUN002,VEH004965,YARD_OKC_01,optimized,FA,FA06-002,92.7,98,21.1,36.2,310,2,1,0,19.5,100
ALC019861,RUN002,VEH004966,YARD_HOU_01,random,A,A13-017,86.4,74,30.5,59.1,821,0,1,0,26.4,100
ALC019862,RUN002,VEH004966,YARD_HOU_01,first_available,OF,OF11-013,86.4,35,47.2,73.1,2009,3,1,0,40.7,70
ALC019863,RUN002,VEH004966,YARD_HOU_01,priority_based,B,B01-017,86.4,55,18.2,44.0,533,1,1,0,15.7,100
ALC019864,RUN002,VEH004966,YARD_HOU_01,optimized,B,B06-018,86.4,79,19.8,28.4,662,0,1,0,17.1,100
ALC019865,RUN002,VEH004967,YARD_DAL_01,random,NR,NR02-016,82.8,65,68.1,76.7,851,7,1,0,56.4,57
ALC019866,RUN002,VEH004967,YARD_DAL_01,first_available,B,B14-021,82.8,61,32.3,42.7,470,1,1,0,26.8,95
ALC019867,RUN002,VEH004967,YARD_DAL_01,priority_based,B,B08-024,82.8,60,33.3,50.8,636,2,1,0,27.6,92
ALC019868,RUN002,VEH004967,YARD_DAL_01,optimized,FA,FA15-022,82.8,92,18.9,27.2,223,0,1,0,15.7,100
ALC019869,RUN002,VEH004968,YARD_OKC_01,random,B,B14-014,60.3,82,38.4,59.6,561,2,0,0,23.2,95
ALC019870,RUN002,VEH004968,YARD_OKC_01,first_available,NR,NR16-002,60.3,58,44.9,61.2,1143,3,0,0,27.1,80
ALC019871,RUN002,VEH004968,YARD_OKC_01,priority_based,NR,NR14-010,60.3,39,51.5,67.5,923,8,0,0,31.1,58
ALC019872,RUN002,VEH004968,YARD_OKC_01,optimized,B,B18-012,60.3,75,30.0,46.6,365,4,0,0,18.1,100
ALC019873,RUN002,VEH004969,YARD_DAL_01,random,A,A15-023,64.6,74,41.5,62.9,422,1,0,0,26.8,92
ALC019874,RUN002,VEH004969,YARD_DAL_01,first_available,A,A19-007,64.6,83,48.8,80.8,688,3,0,0,31.5,86
ALC019875,RUN002,VEH004969,YARD_DAL_01,priority_based,B,B20-011,64.6,67,36.2,52.6,695,2,0,0,23.4,92
ALC019876,RUN002,VEH004969,YARD_DAL_01,optimized,FA,FA08-008,64.6,96,26.0,36.3,142,3,0,0,16.8,100
ALC019877,RUN002,VEH004970,YARD_OKC_01,random,B,B20-018,91.5,74,33.8,51.9,795,1,1,0,30.9,98
ALC019878,RUN002,VEH004970,YARD_OKC_01,first_available,B,B17-016,91.5,83,39.3,65.1,641,4,1,0,35.9,91
ALC019879,RUN002,VEH004970,YARD_OKC_01,priority_based,A,A06-024,91.5,64,37.7,50.5,662,5,1,0,34.5,84
ALC019880,RUN002,VEH004970,YARD_OKC_01,optimized,A,A03-008,91.5,59,11.7,31.3,612,0,1,1,10.7,100
ALC019881,RUN002,VEH004971,YARD_OKC_01,random,NR,NR16-009,100,36,34.1,54.6,657,3,1,0,34.1,81
ALC019882,RUN002,VEH004971,YARD_OKC_01,first_available,A,A04-011,100,69,31.0,43.2,540,3,1,0,31.0,94
ALC019883,RUN002,VEH004971,YARD_OKC_01,priority_based,B,B17-016,100,83,30.2,47.2,743,4,1,0,30.2,98
ALC019884,RUN002,VEH004971,YARD_OKC_01,optimized,B,B10-023,100,74,25.6,54.0,694,4,1,0,25.6,100
ALC019885,RUN002,VEH004972,YARD_DAL_01,random,A,A17-008,64.6,59,48.8,70.8,751,2,0,0,31.5,80
ALC019886,RUN002,VEH004972,YARD_DAL_01,first_available,B,B20-004,64.6,83,37.4,60.3,317,4,0,0,24.1,93
ALC019887,RUN002,VEH004972,YARD_DAL_01,priority_based,A,A17-022,64.6,78,30.3,46.8,583,2,0,0,19.6,100
ALC019888,RUN002,VEH004972,YARD_DAL_01,optimized,A,A13-024,64.6,71,21.7,46.4,804,0,0,0,14.0,100
ALC019889,RUN002,VEH004973,YARD_HOU_01,random,HV,HV15-005,75.4,45,58.2,67.3,1036,4,1,0,43.9,64
ALC019890,RUN002,VEH004973,YARD_HOU_01,first_available,HV,HV05-017,75.4,64,42.5,58.6,1289,3,1,0,32.0,84
ALC019891,RUN002,VEH004973,YARD_HOU_01,priority_based,A,A11-004,75.4,77,15.9,33.8,252,0,1,0,12.0,100
ALC019892,RUN002,VEH004973,YARD_HOU_01,optimized,FA,FA19-006,75.4,82,16.3,33.5,193,1,1,0,12.3,100
ALC019893,RUN002,VEH004974,YARD_HOU_01,random,A,A17-001,72.7,63,70.6,85.1,861,8,0,0,51.3,53
ALC019894,RUN002,VEH004974,YARD_HOU_01,first_available,A,A10-001,72.7,57,49.3,65.3,270,6,0,0,35.9,70
ALC019895,RUN002,VEH004974,YARD_HOU_01,priority_based,B,B06-011,72.7,75,31.1,53.2,630,2,0,0,22.6,98
ALC019896,RUN002,VEH004974,YARD_HOU_01,optimized,B,B05-008,72.7,74,36.5,71.2,737,5,0,0,26.6,96
ALC019897,RUN002,VEH004975,YARD_OKC_01,random,FA,FA13-009,69.0,89,35.6,48.1,220,2,0,0,24.5,100
ALC019898,RUN002,VEH004975,YARD_OKC_01,first_available,LTH,LTH08-021,69.0,37,46.3,59.2,1569,4,0,0,32.0,70
ALC019899,RUN002,VEH004975,YARD_OKC_01,priority_based,OF,OF09-007,69.0,39,25.7,37.4,1244,1,0,0,17.8,92
ALC019900,RUN002,VEH004975,YARD_OKC_01,optimized,B,B11-005,69.0,55,23.3,40.9,262,4,0,0,16.0,100
ALC019901,RUN002,VEH004976,YARD_AUS_01,random,FA,FA08-022,76.6,82,30.8,41.0,293,2,1,0,23.6,100
ALC019902,RUN002,VEH004976,YARD_AUS_01,first_available,B,B15-024,76.6,85,43.9,60.4,820,5,1,0,33.6,86
ALC019903,RUN002,VEH004976,YARD_AUS_01,priority_based,B,B10-009,76.6,62,30.5,46.0,420,3,1,0,23.4,92
ALC019904,RUN002,VEH004976,YARD_AUS_01,optimized,A,A06-003,76.6,75,19.6,17.4,766,0,1,0,15.1,100
ALC019905,RUN002,VEH004977,YARD_AUS_01,random,FA,FA12-020,71.5,83,17.6,37.0,242,0,0,0,12.6,100
ALC019906,RUN002,VEH004977,YARD_AUS_01,first_available,B,B07-014,71.5,55,29.9,51.1,735,2,0,0,21.4,92
ALC019907,RUN002,VEH004977,YARD_AUS_01,priority_based,OF,OF04-020,71.5,19,42.8,59.4,1908,5,0,0,30.6,64
ALC019908,RUN002,VEH004977,YARD_AUS_01,optimized,B,B10-016,71.5,65,17.7,32.4,435,2,0,0,12.7,100
ALC019909,RUN002,VEH004978,YARD_HOU_01,random,NR,NR10-019,73.4,59,61.5,96.1,455,6,0,0,45.2,62
ALC019910,RUN002,VEH004978,YARD_HOU_01,first_available,B,B14-014,73.4,67,40.6,56.3,934,1,0,0,29.8,90
ALC019911,RUN002,VEH004978,YARD_HOU_01,priority_based,NR,NR01-020,73.4,62,31.7,59.3,1071,1,0,0,23.3,95
ALC019912,RUN002,VEH004978,YARD_HOU_01,optimized,FA,FA19-020,73.4,84,29.2,34.5,293,2,0,0,21.4,100
ALC019913,RUN002,VEH004979,YARD_DAL_01,random,NR,NR10-019,89.7,65,33.3,57.4,916,0,1,0,29.9,97
ALC019914,RUN002,VEH004979,YARD_DAL_01,first_available,A,A12-014,89.7,72,43.9,61.2,819,4,1,0,39.3,84
ALC019915,RUN002,VEH004979,YARD_DAL_01,priority_based,B,B16-020,89.7,71,21.8,43.1,741,0,1,0,19.6,100
ALC019916,RUN002,VEH004979,YARD_DAL_01,optimized,B,B20-018,89.7,66,38.7,48.3,835,6,1,0,34.7,90
ALC019917,RUN002,VEH004980,YARD_HOU_01,random,B,B01-003,64.3,85,51.2,66.6,554,3,0,0,32.9,85
ALC019918,RUN002,VEH004980,YARD_HOU_01,first_available,B,B01-024,64.3,61,53.7,80.0,720,4,0,0,34.5,73
ALC019919,RUN002,VEH004980,YARD_HOU_01,priority_based,NR,NR13-007,64.3,40,31.3,49.0,979,0,0,0,20.1,90
ALC019920,RUN002,VEH004980,YARD_HOU_01,optimized,B,B11-012,64.3,69,32.6,43.0,717,5,0,0,21.0,97
ALC019921,RUN002,VEH004981,YARD_OKC_01,random,OF,OF19-002,88.8,33,40.1,57.5,1237,3,1,0,35.6,75
ALC019922,RUN002,VEH004981,YARD_OKC_01,first_available,B,B05-001,88.8,67,16.0,21.3,735,0,1,0,14.2,100
ALC019923,RUN002,VEH004981,YARD_OKC_01,priority_based,A,A03-022,88.8,66,25.3,30.5,507,3,1,0,22.5,98
ALC019924,RUN002,VEH004981,YARD_OKC_01,optimized,FA,FA10-014,88.8,90,13.1,21.6,328,0,1,1,11.7,100
ALC019925,RUN002,VEH004982,YARD_HOU_01,random,OF,OF06-012,83.9,19,32.7,51.6,1486,1,1,0,27.4,80
ALC019926,RUN002,VEH004982,YARD_HOU_01,first_available,LTH,LTH10-006,83.9,55,51.9,72.6,1251,8,1,0,43.6,64
ALC019927,RUN002,VEH004982,YARD_HOU_01,priority_based,A,A08-023,83.9,73,12.6,24.2,753,1,1,1,10.6,100
ALC019928,RUN002,VEH004982,YARD_HOU_01,optimized,B,B17-009,83.9,63,19.6,40.3,421,4,1,0,16.4,100
ALC019929,RUN002,VEH004983,YARD_OKC_01,random,NR,NR10-012,86.8,35,36.5,60.8,729,0,1,0,31.7,84
ALC019930,RUN002,VEH004983,YARD_OKC_01,first_available,A,A03-008,86.8,59,33.6,51.2,599,1,1,0,29.2,93
ALC019931,RUN002,VEH004983,YARD_OKC_01,priority_based,FA,FA09-011,86.8,85,17.5,32.6,217,0,1,0,15.2,100
ALC019932,RUN002,VEH004983,YARD_OKC_01,optimized,FA,FA16-011,86.8,99,22.8,45.9,208,3,1,0,19.8,100
ALC019933,RUN002,VEH004984,YARD_OKC_01,random,HV,HV18-014,89.2,43,49.6,73.9,1039,5,1,0,44.3,67
ALC019934,RUN002,VEH004984,YARD_OKC_01,first_available,OF,OF08-025,89.2,32,39.5,52.3,1253,4,1,0,35.3,73
ALC019935,RUN002,VEH004984,YARD_OKC_01,priority_based,B,B13-018,89.2,55,28.7,55.8,216,6,1,0,25.6,85
