storage_event_id,vehicle_id,partner_id,yard_id,arrival_date,release_date,days_in_yard,free_storage_days,billable_storage_days,daily_storage_rate,total_storage_fee,yard_cost_per_day,total_yard_cost,storage_margin,capacity_utilization_at_arrival,long_hold_flag,storage_billing_status
STG005335,VEH005335,P021,YARD_HOU_01,2025-05-12,2025-06-21,40,7,33,25,825,16,640,185,0.83,1,collected
STG005336,VEH005336,P014,YARD_HOU_01,2025-02-16,2025-04-06,49,0,49,16,784,8,392,392,0.86,1,collected
STG005337,VEH005337,P023,YARD_OKC_01,2025-04-10,,64,7,57,26,1482,6,384,1098,0.76,1,billable
STG005338,VEH005338,P007,YARD_DAL_01,2025-03-02,2025-03-10,8,3,5,21,105,3,24,81,0.89,0,collected
STG005339,VEH005339,P015,YARD_HOU_01,2025-03-18,2025-04-27,40,3,37,25,925,13,520,405,0.84,1,collected
STG005340,VEH005340,P023,YARD_HOU_01,2025-05-22,,8,7,1,26,26,7,56,-30,0.56,0,waived
STG005341,VEH005341,P021,YARD_OKC_01,2025-07-02,,93,7,86,25,2150,20,1860,290,1.12,1,billable
STG005342,VEH005342,P013,YARD_OKC_01,2025-05-09,,75,0,75,28,2100,12,900,1200,0.62,1,waived
STG005343,VEH005343,P014,YARD_HOU_01,2025-05-06,,40,0,40,16,640,11,440,200,0.64,1,billable
STG005344,VEH005344,P020,YARD_AUS_01,2025-06-20,,116,0,116,39,4524,11,1276,3248,0.91,1,billable
STG005345,VEH005345,P023,YARD_AUS_01,2025-02-04,,43,7,36,26,936,11,473,463,0.54,1,billable
STG005346,VEH005346,P014,YARD_DAL_01,2025-05-29,,59,0,59,16,944,19,1121,-177,0.79,1,collected
STG005347,VEH005347,P014,YARD_HOU_01,2025-06-07,2025-07-05,28,0,28,16,448,8,224,224,0.93,0,collected
STG005348,VEH005348,P031,YARD_DAL_01,2025-06-25,,71,14,57,35,1995,8,568,1427,1.05,1,collected
STG005349,VEH005349,P035,YARD_HOU_01,2025-04-26,2025-06-12,47,3,44,25,1100,8,376,724,0.56,1,collected
STG005350,VEH005350,P003,YARD_DAL_01,2025-04-22,,65,7,58,26,1508,7,455,1053,0.89,1,billable
STG005351,VEH005351,P002,YARD_AUS_01,2025-02-07,,57,3,54,26,1404,9,513,891,0.42,1,billable
STG005352,VEH005352,P037,YARD_HOU_01,2025-05-21,2025-06-21,31,3,28,22,616,12,372,244,0.80,0,collected
STG005353,VEH005353,P028,YARD_DAL_01,2025-02-07,,47,0,47,33,1551,12,564,987,0.72,1,waived
STG005354,VEH005354,P008,YARD_AUS_01,2025-02-27,2025-04-27,59,0,59,21,1239,13,767,472,1.00,1,collected
STG005355,VEH005355,P023,YARD_DAL_01,2025-04-04,,36,7,29,26,754,15,540,214,0.93,1,billable
STG005356,VEH005356,P020,YARD_OKC_01,2025-01-06,,97,0,97,39,3783,18,1746,2037,0.53,1,billable
STG005357,VEH005357,P004,YARD_OKC_01,2025-02-20,,8,0,8,28,224,9,72,152,0.89,0,billable
STG005358,VEH005358,P040,YARD_DAL_01,2025-07-19,,78,7,71,30,2130,19,1482,648,0.87,1,billable
STG005359,VEH005359,P005,YARD_AUS_01,2025-01-06,,28,3,25,35,875,10,280,595,0.76,0,not_billable
STG005360,VEH005360,P020,YARD_DAL_01,2025-04-26,,51,0,51,39,1989,14,714,1275,0.64,1,collected
STG005361,VEH005361,P003,YARD_OKC_01,2025-03-20,,77,7,70,26,1820,10,770,1050,0.65,1,collected
STG005362,VEH005362,P040,YARD_HOU_01,2025-01-09,,44,7,37,30,1110,9,396,714,0.98,1,collected
STG005363,VEH005363,P013,YARD_OKC_01,2025-06-30,2025-08-14,45,0,45,28,1260,12,540,720,0.66,1,collected
STG005364,VEH005364,P037,YARD_HOU_01,2025-03-10,,15,3,12,22,264,8,120,144,0.83,0,not_billable
STG005365,VEH005365,P035,YARD_OKC_01,2025-05-10,,26,3,23,25,575,16,416,159,0.63,0,waived
STG005366,VEH005366,P027,YARD_AUS_01,2025-01-17,,31,3,28,24,672,9,279,393,0.81,0,billable
STG005367,VEH005367,P007,YARD_DAL_01,2025-04-21,2025-05-24,33,3,30,21,630,14,462,168,0.92,0,collected
STG005368,VEH005368,P040,YARD_AUS_01,2025-07-12,,56,7,49,30,1470,16,896,574,0.98,1,not_billable
STG005369,VEH005369,P008,YARD_HOU_01,2025-06-08,,72,0,72,21,1512,20,1440,72,0.95,1,billable
STG005370,VEH005370,P031,YARD_HOU_01,2025-05-06,,56,14,42,35,1470,12,672,798,0.81,1,billable
STG005371,VEH005371,P029,YARD_OKC_01,2025-03-02,,62,3,59,27,1593,19,1178,415,1.15,1,collected
STG005372,VEH005372,P030,YARD_DAL_01,2025-05-13,,17,0,17,30,510,9,153,357,0.62,0,billable
STG005373,VEH005373,P020,YARD_AUS_01,2025-06-14,,39,0,39,39,1521,11,429,1092,0.70,1,billable
STG005374,VEH005374,P013,YARD_AUS_01,2025-03-23,2025-05-07,45,0,45,28,1260,13,585,675,0.78,1,collected
STG005375,VEH005375,P023,YARD_HOU_01,2025-05-06,,98,7,91,26,2366,14,1372,994,0.91,1,waived
STG005376,VEH005376,P005,YARD_OKC_01,2025-06-10,,54,3,51,35,1785,13,702,1083,0.81,1,waived
STG005377,VEH005377,P025,YARD_HOU_01,2025-05-19,,40,0,40,18,720,6,240,480,0.92,1,billable
STG005378,VEH005378,P012,YARD_DAL_01,2025-02-04,2025-02-10,6,3,3,25,75,6,36,39,0.77,0,collected
STG005379,VEH005379,P019,YARD_DAL_01,2025-05-01,,99,7,92,21,1932,10,990,942,0.93,1,billable
STG005380,VEH005380,P031,YARD_AUS_01,2025-05-28,,38,14,24,35,840,16,608,232,0.86,1,billable
STG005381,VEH005381,P010,YARD_HOU_01,2025-05-28,,52,14,38,40,1520,8,416,1104,0.61,1,disputed
STG005382,VEH005382,P013,YARD_AUS_01,2025-01-08,,56,0,56,28,1568,17,952,616,0.79,1,collected
STG005383,VEH005383,P011,YARD_DAL_01,2025-01-04,2025-02-03,30,7,23,27,621,8,240,381,0.77,0,collected
STG005384,VEH005384,P022,YARD_OKC_01,2025-04-07,,59,14,45,29,1305,8,472,833,0.78,1,collected
STG005385,VEH005385,P005,YARD_DAL_01,2025-06-07,,54,3,51,35,1785,14,756,1029,0.84,1,billable
STG005386,VEH005386,P028,YARD_HOU_01,2025-03-11,2025-04-15,35,0,35,33,1155,6,210,945,0.51,0,collected
STG005387,VEH005387,P019,YARD_HOU_01,2025-05-09,,66,7,59,21,1239,10,660,579,0.68,1,not_billable
STG005388,VEH005388,P035,YARD_DAL_01,2025-04-14,,89,3,86,25,2150,17,1513,637,0.73,1,billable
STG005389,VEH005389,P006,YARD_HOU_01,2025-07-14,,79,5,74,32,2368,14,1106,1262,0.89,1,collected
STG005390,VEH005390,P010,YARD_AUS_01,2025-06-11,,41,14,27,40,1080,17,697,383,0.85,1,billable
STG005391,VEH005391,P023,YARD_HOU_01,2025-04-22,,38,7,31,26,806,8,304,502,0.77,1,waived
STG005392,VEH005392,P035,YARD_AUS_01,2025-06-12,,38,3,35,25,875,17,646,229,0.77,1,billable
STG005393,VEH005393,P023,YARD_AUS_01,2025-02-18,2025-04-19,60,7,53,26,1378,15,900,478,1.05,1,collected
STG005394,VEH005394,P028,YARD_DAL_01,2025-02-05,,30,0,30,33,990,9,270,720,0.54,0,billable
STG005395,VEH005395,P013,YARD_DAL_01,2025-07-14,2025-09-15,63,0,63,28,1764,13,819,945,0.59,1,collected
STG005396,VEH005396,P040,YARD_OKC_01,2025-05-30,,43,7,36,30,1080,12,516,564,1.12,1,billable
STG005397,VEH005397,P021,YARD_OKC_01,2025-05-10,2025-07-15,66,7,59,25,1475,18,1188,287,0.66,1,collected
STG005398,VEH005398,P026,YARD_OKC_01,2025-02-07,,67,0,67,21,1407,6,402,1005,1.06,1,billable
STG005399,VEH005399,P030,YARD_AUS_01,2025-06-20,,24,0,24,30,720,7,168,552,0.85,0,disputed
STG005400,VEH005400,P006,YARD_DAL_01,2025-03-14,,34,5,29,32,928,15,510,418,0.66,0,waived
STG005401,VEH005401,P001,YARD_DAL_01,2025-06-11,,21,0,21,24,504,12,252,252,1.14,0,billable
STG005402,VEH005402,P015,YARD_OKC_01,2025-06-13,,37,3,34,25,850,13,481,369,1.00,1,billable
STG005403,VEH005403,P035,YARD_DAL_01,2025-01-29,,82,3,79,25,1975,19,1558,417,0.87,1,disputed
STG005404,VEH005404,P037,YARD_HOU_01,2025-02-06,2025-03-06,28,3,25,22,550,6,168,382,0.98,0,collected
STG005405,VEH005405,P015,YARD_DAL_01,2025-05-11,,44,3,41,25,1025,8,352,673,0.64,1,collected
STG005406,VEH005406,P014,YARD_HOU_01,2025-06-11,,43,0,43,16,688,16,688,0,0.88,1,billable
STG005407,VEH005407,P025,YARD_OKC_01,2025-07-07,,50,0,50,18,900,7,350,550,0.98,1,billable
STG005408,VEH005408,P008,YARD_AUS_01,2025-06-21,,47,0,47,21,987,7,329,658,0.65,1,billable
STG005409,VEH005409,P031,YARD_AUS_01,2025-07-01,,64,14,50,35,1750,15,960,790,1.00,1,billable
STG005410,VEH005410,P026,YARD_DAL_01,2025-01-26,,54,0,54,21,1134,9,486,648,0.68,1,waived
STG005411,VEH005411,P037,YARD_HOU_01,2025-01-05,,67,3,64,22,1408,11,737,671,0.63,1,waived
STG005412,VEH005412,P028,YARD_DAL_01,2025-06-21,,32,0,32,33,1056,13,416,640,0.82,0,billable
STG005413,VEH005413,P004,YARD_DAL_01,2025-01-19,,44,0,44,28,1232,12,528,704,0.67,1,billable
STG005414,VEH005414,P023,YARD_DAL_01,2025-03-07,,23,7,16,26,416,3,69,347,0.91,0,billable
STG005415,VEH005415,P040,YARD_OKC_01,2025-04-28,,1,7,0,30,0,11,11,-11,0.89,0,billable
STG005416,VEH005416,P020,YARD_AUS_01,2025-01-02,,45,0,45,39,1755,18,810,945,0.71,1,billable
STG005417,VEH005417,P026,YARD_DAL_01,2025-06-17,2025-08-14,58,0,58,21,1218,14,812,406,0.77,1,collected
STG005418,VEH005418,P005,YARD_DAL_01,2025-02-09,2025-03-04,23,3,20,35,700,10,230,470,0.81,0,collected
STG005419,VEH005419,P031,YARD_OKC_01,2025-06-30,,27,14,13,35,455,10,270,185,0.88,0,disputed
STG005420,VEH005420,P040,YARD_DAL_01,2025-07-27,,49,7,42,30,1260,10,490,770,0.46,1,billable
STG005421,VEH005421,P013,YARD_OKC_01,2025-06-30,,43,0,43,28,1204,12,516,688,1.09,1,not_billable
STG005422,VEH005422,P035,YARD_HOU_01,2025-03-01,2025-04-22,52,3,49,25,1225,4,208,1017,0.66,1,collected
STG005423,VEH005423,P005,YARD_AUS_01,2025-07-18,,74,3,71,35,2485,18,1332,1153,0.63,1,billable
STG005424,VEH005424,P004,YARD_OKC_01,2025-02-27,,58,0,58,28,1624,13,754,870,0.79,1,billable
STG005425,VEH005425,P011,YARD_OKC_01,2025-03-19,,26,7,19,27,513,9,234,279,0.83,0,disputed
STG005426,VEH005426,P003,YARD_DAL_01,2025-05-18,,18,7,11,26,286,17,306,-20,0.66,0,waived
STG005427,VEH005427,P035,YARD_HOU_01,2025-02-08,2025-03-15,35,3,32,25,800,7,245,555,0.84,0,collected
STG005428,VEH005428,P015,YARD_AUS_01,2025-01-09,,18,3,15,25,375,13,234,141,0.98,0,disputed
STG005429,VEH005429,P007,YARD_OKC_01,2025-03-27,2025-05-04,38,3,35,21,735,11,418,317,0.59,1,collected
STG005430,VEH005430,P031,YARD_DAL_01,2025-05-18,2025-06-25,38,14,24,35,840,7,266,574,0.85,1,collected
STG005431,VEH005431,P005,YARD_AUS_01,2025-01-28,,53,3,50,35,1750,13,689,1061,0.79,1,billable
STG005432,VEH005432,P025,YARD_OKC_01,2025-06-09,,100,0,100,18,1800,12,1200,600,0.83,1,waived
STG005433,VEH005433,P005,YARD_HOU_01,2025-03-17,,4,3,1,35,35,4,16,19,0.90,0,billable
STG005434,VEH005434,P002,YARD_DAL_01,2025-04-07,,58,3,55,26,1430,6,348,1082,0.67,1,not_billable
STG005435,VEH005435,P024,YARD_HOU_01,2025-06-05,,35,0,35,29,1015,7,245,770,0.96,0,billable
STG005436,VEH005436,P004,YARD_HOU_01,2025-01-11,,69,0,69,28,1932,9,621,1311,0.86,1,disputed
STG005437,VEH005437,P014,YARD_OKC_01,2025-07-18,,49,0,49,16,784,14,686,98,0.87,1,billable
STG005438,VEH005438,P036,YARD_AUS_01,2025-02-03,,52,5,47,26,1222,9,468,754,0.95,1,collected
STG005439,VEH005439,P028,YARD_DAL_01,2025-02-16,2025-03-04,16,0,16,33,528,9,144,384,0.52,0,collected
STG005440,VEH005440,P003,YARD_AUS_01,2025-07-25,,58,7,51,26,1326,12,696,630,0.94,1,waived
STG005441,VEH005441,P005,YARD_DAL_01,2025-04-08,,6,3,3,35,105,14,84,21,0.58,0,billable
STG005442,VEH005442,P035,YARD_AUS_01,2025-06-26,,46,3,43,25,1075,17,782,293,1.13,1,billable
STG005443,VEH005443,P037,YARD_OKC_01,2025-01-02,,66,3,63,22,1386,13,858,528,0.92,1,billable
STG005444,VEH005444,P015,YARD_AUS_01,2025-03-01,,1,3,0,25,0,8,8,-8,0.94,0,billable
STG005445,VEH005445,P014,YARD_AUS_01,2025-03-27,,49,0,49,16,784,17,833,-49,0.68,1,billable
STG005446,VEH005446,P028,YARD_HOU_01,2025-05-29,2025-07-20,52,0,52,33,1716,11,572,1144,0.90,1,collected
STG005447,VEH005447,P014,YARD_DAL_01,2025-01-27,,67,0,67,16,1072,10,670,402,0.75,1,collected
STG005448,VEH005448,P035,YARD_DAL_01,2025-01-15,,90,3,87,25,2175,8,720,1455,0.68,1,not_billable
STG005449,VEH005449,P029,YARD_OKC_01,2025-01-02,,37,3,34,27,918,15,555,363,0.78,1,billable
STG005450,VEH005450,P027,YARD_HOU_01,2025-01-11,,100,3,97,24,2328,16,1600,728,0.88,1,disputed
STG005451,VEH005451,P016,YARD_AUS_01,2025-01-25,,44,0,44,23,1012,10,440,572,0.63,1,billable
STG005452,VEH005452,P008,YARD_AUS_01,2025-05-11,,59,0,59,21,1239,5,295,944,0.81,1,billable
STG005453,VEH005453,P003,YARD_OKC_01,2025-05-04,,60,7,53,26,1378,16,960,418,0.91,1,not_billable
STG005454,VEH005454,P026,YARD_AUS_01,2025-05-25,2025-07-14,50,0,50,21,1050,12,600,450,0.66,1,collected
STG005455,VEH005455,P020,YARD_AUS_01,2025-06-30,2025-08-03,34,0,34,39,1326,13,442,884,0.54,0,collected
STG005456,VEH005456,P012,YARD_HOU_01,2025-01-26,2025-03-23,56,3,53,25,1325,14,784,541,0.74,1,collected
STG005457,VEH005457,P035,YARD_DAL_01,2025-01-18,,18,3,15,25,375,11,198,177,0.69,0,disputed
STG005458,VEH005458,P013,YARD_OKC_01,2025-06-03,,18,0,18,28,504,13,234,270,0.90,0,billable
STG005459,VEH005459,P015,YARD_HOU_01,2025-04-16,,46,3,43,25,1075,18,828,247,0.72,1,billable
STG005460,VEH005460,P006,YARD_OKC_01,2025-05-08,,76,5,71,32,2272,8,608,1664,1.02,1,billable
STG005461,VEH005461,P005,YARD_HOU_01,2025-02-02,2025-03-07,33,3,30,35,1050,9,297,753,1.06,0,collected
STG005462,VEH005462,P015,YARD_HOU_01,2025-03-04,2025-05-03,60,3,57,25,1425,12,720,705,0.66,1,collected
STG005463,VEH005463,P015,YARD_DAL_01,2025-06-09,,30,3,27,25,675,10,300,375,0.68,0,billable
STG005464,VEH005464,P037,YARD_OKC_01,2025-01-10,,12,3,9,22,198,7,84,114,1.04,0,billable
STG005465,VEH005465,P025,YARD_DAL_01,2025-03-21,2025-04-10,20,0,20,18,360,11,220,140,0.73,0,collected
STG005466,VEH005466,P037,YARD_HOU_01,2025-02-12,,80,3,77,22,1694,15,1200,494,1.15,1,collected
STG005467,VEH005467,P035,YARD_OKC_01,2025-05-07,,59,3,56,25,1400,14,826,574,0.92,1,waived
STG005468,VEH005468,P037,YARD_AUS_01,2025-02-24,,53,3,50,22,1100,5,265,835,0.90,1,billable
STG005469,VEH005469,P006,YARD_AUS_01,2025-03-19,,17,5,12,32,384,10,170,214,0.85,0,collected
STG005470,VEH005470,P035,YARD_AUS_01,2025-05-30,,112,3,109,25,2725,15,1680,1045,0.82,1,waived
STG005471,VEH005471,P014,YARD_DAL_01,2025-03-31,,1,0,1,16,16,12,12,4,0.72,0,disputed
STG005472,VEH005472,P028,YARD_OKC_01,2025-03-29,,34,0,34,33,1122,17,578,544,0.79,0,collected
STG005473,VEH005473,P014,YARD_OKC_01,2025-05-25,2025-06-30,36,0,36,16,576,13,468,108,0.89,1,collected
STG005474,VEH005474,P029,YARD_DAL_01,2025-02-24,2025-03-20,24,3,21,27,567,10,240,327,0.78,0,collected
STG005475,VEH005475,P039,YARD_HOU_01,2025-06-17,,43,0,43,19,817,15,645,172,0.83,1,billable
STG005476,VEH005476,P029,YARD_HOU_01,2025-07-06,,92,3,89,27,2403,16,1472,931,0.80,1,billable
STG005477,VEH005477,P023,YARD_OKC_01,2025-02-01,,32,7,25,26,650,12,384,266,0.81,0,waived
STG005478,VEH005478,P015,YARD_AUS_01,2025-07-19,,15,3,12,25,300,11,165,135,0.83,0,billable
STG005479,VEH005479,P023,YARD_HOU_01,2025-06-19,,47,7,40,26,1040,12,564,476,0.86,1,waived
STG005480,VEH005480,P038,YARD_DAL_01,2025-07-24,,46,5,41,22,902,9,414,488,0.68,1,disputed
STG005481,VEH005481,P004,YARD_AUS_01,2025-07-29,,68,0,68,28,1904,16,1088,816,0.75,1,billable
STG005482,VEH005482,P023,YARD_HOU_01,2025-01-16,,78,7,71,26,1846,12,936,910,0.91,1,billable
STG005483,VEH005483,P025,YARD_HOU_01,2025-02-22,2025-04-04,41,0,41,18,738,8,328,410,0.71,1,collected
STG005484,VEH005484,P039,YARD_DAL_01,2025-02-21,,28,0,28,19,532,7,196,336,0.85,0,disputed
STG005485,VEH005485,P013,YARD_DAL_01,2025-04-15,2025-05-27,42,0,42,28,1176,9,378,798,0.77,1,collected
STG005486,VEH005486,P028,YARD_DAL_01,2025-02-09,,29,0,29,33,957,10,290,667,0.78,0,billable
STG005487,VEH005487,P035,YARD_DAL_01,2025-01-18,,1,3,0,25,0,9,9,-9,0.94,0,billable
STG005488,VEH005488,P023,YARD_AUS_01,2025-01-19,2025-03-06,46,7,39,26,1014,13,598,416,0.67,1,collected
STG005489,VEH005489,P006,YARD_DAL_01,2025-03-18,,34,5,29,32,928,11,374,554,0.67,0,collected
STG005490,VEH005490,P029,YARD_AUS_01,2025-04-10,,42,3,39,27,1053,12,504,549,1.08,1,billable
STG005491,VEH005491,P023,YARD_DAL_01,2025-02-15,,47,7,40,26,1040,12,564,476,0.98,1,collected
STG005492,VEH005492,P004,YARD_OKC_01,2025-02-17,,43,0,43,28,1204,12,516,688,0.96,1,collected
STG005493,VEH005493,P016,YARD_HOU_01,2025-06-12,2025-08-14,63,0,63,23,1449,15,945,504,0.92,1,collected
STG005494,VEH005494,P028,YARD_HOU_01,2025-02-12,,58,0,58,33,1914,8,464,1450,1.15,1,not_billable
STG005495,VEH005495,P039,YARD_DAL_01,2025-01-12,,54,0,54,19,1026,6,324,702,1.06,1,billable
STG005496,VEH005496,P023,YARD_HOU_01,2025-05-21,,37,7,30,26,780,8,296,484,0.67,1,billable
STG005497,VEH005497,P013,YARD_HOU_01,2025-03-05,,32,0,32,28,896,13,416,480,0.84,0,billable
STG005498,VEH005498,P023,YARD_HOU_01,2025-02-19,,22,7,15,26,390,12,264,126,0.86,0,disputed
STG005499,VEH005499,P031,YARD_DAL_01,2025-04-05,,55,14,41,35,1435,7,385,1050,0.65,1,billable
STG005500,VEH005500,P037,YARD_AUS_01,2025-01-28,,28,3,25,22,550,8,224,326,0.98,0,not_billable
STG005501,VEH005501,P013,YARD_OKC_01,2025-06-09,2025-08-06,58,0,58,28,1624,14,812,812,0.73,1,collected
STG005502,VEH005502,P007,YARD_HOU_01,2025-03-27,,53,3,50,21,1050,11,583,467,0.76,1,billable
STG005503,VEH005503,P014,YARD_HOU_01,2025-03-08,,64,0,64,16,1024,9,576,448,0.73,1,billable
STG005504,VEH005504,P003,YARD_AUS_01,2025-02-25,,23,7,16,26,416,16,368,48,0.59,0,disputed
STG005505,VEH005505,P001,YARD_DAL_01,2025-01-01,2025-02-25,55,0,55,24,1320,12,660,660,0.91,1,collected
STG005506,VEH005506,P005,YARD_HOU_01,2025-03-16,,20,3,17,35,595,7,140,455,0.92,0,collected
STG005507,VEH005507,P014,YARD_OKC_01,2025-02-05,,31,0,31,16,496,12,372,124,1.10,0,not_billable
STG005508,VEH005508,P034,YARD_OKC_01,2025-07-29,,49,5,44,19,836,13,637,199,0.58,1,billable
STG005509,VEH005509,P008,YARD_OKC_01,2025-03-20,2025-04-26,37,0,37,21,777,8,296,481,1.00,1,collected
STG005510,VEH005510,P040,YARD_OKC_01,2025-03-13,,17,7,10,30,300,14,238,62,0.76,0,disputed
STG005511,VEH005511,P035,YARD_HOU_01,2025-03-24,,13,3,10,25,250,18,234,16,1.06,0,collected
STG005512,VEH005512,P005,YARD_HOU_01,2025-03-31,,38,3,35,35,1225,15,570,655,0.94,1,billable
STG005513,VEH005513,P037,YARD_DAL_01,2025-02-15,2025-03-17,30,3,27,22,594,8,240,354,0.66,0,collected
STG005514,VEH005514,P033,YARD_HOU_01,2025-02-02,,59,0,59,30,1770,12,708,1062,0.79,1,billable
STG005515,VEH005515,P015,YARD_DAL_01,2025-06-11,,66,3,63,25,1575,10,660,915,1.00,1,billable
STG005516,VEH005516,P028,YARD_DAL_01,2025-02-04,,28,0,28,33,924,14,392,532,0.72,0,collected
STG005517,VEH005517,P007,YARD_DAL_01,2025-06-02,,69,3,66,21,1386,12,828,558,0.93,1,waived
STG005518,VEH005518,P039,YARD_HOU_01,2025-04-11,2025-05-01,20,0,20,19,380,9,180,200,0.86,0,collected
STG005519,VEH005519,P015,YARD_OKC_01,2025-05-29,,66,3,63,25,1575,6,396,1179,0.84,1,billable
STG005520,VEH005520,P024,YARD_AUS_01,2025-04-06,,59,0,59,29,1711,14,826,885,0.84,1,billable
STG005521,VEH005521,P026,YARD_AUS_01,2025-01-28,,58,0,58,21,1218,19,1102,116,0.80,1,billable
STG005522,VEH005522,P028,YARD_DAL_01,2025-03-17,2025-04-28,42,0,42,33,1386,11,462,924,0.76,1,collected
STG005523,VEH005523,P006,YARD_HOU_01,2025-07-08,,60,5,55,32,1760,15,900,860,0.78,1,collected
STG005524,VEH005524,P028,YARD_HOU_01,2025-07-26,2025-08-14,19,0,19,33,627,6,114,513,1.02,0,collected
STG005525,VEH005525,P014,YARD_DAL_01,2025-07-14,,31,0,31,16,496,7,217,279,0.70,0,billable
STG005526,VEH005526,P028,YARD_AUS_01,2025-01-13,2025-03-10,56,0,56,33,1848,16,896,952,0.69,1,collected
STG005527,VEH005527,P036,YARD_AUS_01,2025-02-25,,91,5,86,26,2236,19,1729,507,0.91,1,billable
STG005528,VEH005528,P007,YARD_OKC_01,2025-04-24,,78,3,75,21,1575,13,1014,561,0.62,1,not_billable
STG005529,VEH005529,P038,YARD_HOU_01,2025-01-15,2025-01-20,5,5,0,22,0,18,90,-90,0.98,0,collected
STG005530,VEH005530,P022,YARD_AUS_01,2025-06-18,2025-07-30,42,14,28,29,812,14,588,224,0.64,1,collected
STG005531,VEH005531,P015,YARD_DAL_01,2025-07-20,2025-09-20,62,3,59,25,1475,16,992,483,1.04,1,collected
STG005532,VEH005532,P037,YARD_AUS_01,2025-03-13,,38,3,35,22,770,7,266,504,0.82,1,billable
STG005533,VEH005533,P014,YARD_HOU_01,2025-02-25,,80,0,80,16,1280,10,800,480,1.15,1,disputed
STG005534,VEH005534,P014,YARD_OKC_01,2025-01-22,2025-02-26,35,0,35,16,560,16,560,0,1.09,0,collected
STG005535,VEH005535,P020,YARD_OKC_01,2025-02-17,,28,0,28,39,1092,15,420,672,0.99,0,billable
STG005536,VEH005536,P007,YARD_OKC_01,2025-07-25,2025-08-21,27,3,24,21,504,12,324,180,0.72,0,collected
STG005537,VEH005537,P038,YARD_OKC_01,2025-06-17,,46,5,41,22,902,10,460,442,0.68,1,billable
STG005538,VEH005538,P023,YARD_AUS_01,2025-07-29,2025-08-08,10,7,3,26,78,9,90,-12,0.78,0,collected
STG005539,VEH005539,P008,YARD_DAL_01,2025-06-30,2025-07-29,29,0,29,21,609,11,319,290,0.76,0,collected
STG005540,VEH005540,P039,YARD_OKC_01,2025-07-02,,52,0,52,19,988,9,468,520,0.81,1,billable
STG005541,VEH005541,P004,YARD_AUS_01,2025-07-28,,44,0,44,28,1232,11,484,748,0.76,1,billable
STG005542,VEH005542,P035,YARD_HOU_01,2025-01-05,,42,3,39,25,975,10,420,555,0.86,1,billable
STG005543,VEH005543,P028,YARD_DAL_01,2025-04-19,,51,0,51,33,1683,13,663,1020,0.67,1,billable
STG005544,VEH005544,P005,YARD_DAL_01,2025-07-17,,24,3,21,35,735,9,216,519,0.61,0,billable
STG005545,VEH005545,P028,YARD_DAL_01,2025-06-21,,41,0,41,33,1353,13,533,820,0.87,1,billable
STG005546,VEH005546,P014,YARD_DAL_01,2025-01-08,,85,0,85,16,1360,19,1615,-255,0.63,1,disputed
STG005547,VEH005547,P014,YARD_AUS_01,2025-05-20,2025-07-08,49,0,49,16,784,13,637,147,0.85,1,collected
STG005548,VEH005548,P023,YARD_AUS_01,2025-04-01,,38,7,31,26,806,14,532,274,0.90,1,billable
STG005549,VEH005549,P037,YARD_OKC_01,2025-05-10,,34,3,31,22,682,14,476,206,0.82,0,collected
STG005550,VEH005550,P035,YARD_HOU_01,2025-04-05,,42,3,39,25,975,11,462,513,1.08,1,waived
STG005551,VEH005551,P025,YARD_DAL_01,2025-06-16,,45,0,45,18,810,7,315,495,0.68,1,disputed
STG005552,VEH005552,P013,YARD_DAL_01,2025-06-06,,12,0,12,28,336,10,120,216,0.86,0,collected
STG005553,VEH005553,P037,YARD_HOU_01,2025-07-18,2025-09-02,46,3,43,22,946,13,598,348,0.92,1,collected
STG005554,VEH005554,P022,YARD_OKC_01,2025-07-19,,61,14,47,29,1363,10,610,753,0.69,1,billable
STG005555,VEH005555,P008,YARD_HOU_01,2025-07-09,2025-08-02,24,0,24,21,504,7,168,336,0.64,0,collected
STG005556,VEH005556,P016,YARD_AUS_01,2025-05-21,,29,0,29,23,667,10,290,377,0.80,0,not_billable
STG005557,VEH005557,P005,YARD_DAL_01,2025-02-07,,30,3,27,35,945,12,360,585,0.76,0,billable
STG005558,VEH005558,P008,YARD_DAL_01,2025-05-08,,93,0,93,21,1953,16,1488,465,0.62,1,waived
STG005559,VEH005559,P007,YARD_AUS_01,2025-02-06,2025-05-14,97,3,94,21,1974,19,1843,131,0.91,1,collected
STG005560,VEH005560,P003,YARD_HOU_01,2025-01-11,2025-03-19,67,7,60,26,1560,17,1139,421,0.61,1,collected
STG005561,VEH005561,P013,YARD_OKC_01,2025-07-06,,62,0,62,28,1736,11,682,1054,0.93,1,waived
STG005562,VEH005562,P011,YARD_DAL_01,2025-01-27,2025-02-13,17,7,10,27,270,10,170,100,0.66,0,collected
STG005563,VEH005563,P007,YARD_OKC_01,2025-05-03,2025-06-08,36,3,33,21,693,12,432,261,0.63,1,collected
STG005564,VEH005564,P007,YARD_OKC_01,2025-04-20,,35,3,32,21,672,11,385,287,0.92,0,billable
STG005565,VEH005565,P015,YARD_AUS_01,2025-03-31,,52,3,49,25,1225,4,208,1017,0.84,1,billable
STG005566,VEH005566,P029,YARD_HOU_01,2025-03-25,,23,3,20,27,540,12,276,264,0.55,0,billable
