location_event_id,vehicle_id,yard_id,assigned_zone_id,assigned_row_id,assigned_slot_id,assignment_date,relocation_count,relocated_flag,current_location_flag,initial_priority_score,final_priority_score,allocation_strategy,assigned_by,assignment_reason
LOC005399,VEH005399,YARD_AUS_01,B,B04,B04-012,2025-06-20 02:37:00,0,0,1,90.7,90.7,optimized,system,standard_storage
LOC005400,VEH005400,YARD_DAL_01,B,B14,B14-007,2025-03-14 03:50:00,0,0,1,85.3,85.3,priority_based,yard_manager,high_priority
LOC005401,VEH005401,YARD_DAL_01,B,B17,B17-023,2025-06-11 03:34:00,0,0,1,71.8,71.8,optimized,yard_manager,standard_storage
LOC005402,VEH005402,YARD_OKC_01,B,B10,B10-016,2025-06-13 01:53:00,0,0,1,78.3,78.3,priority_based,yard_manager,long_term_hold
LOC005403,VEH005403,YARD_DAL_01,A,A17,A17-008,2025-01-29 03:24:00,0,0,1,64.3,64.3,first_available,system,high_priority
LOC005404,VEH005404,YARD_HOU_01,LTH,LTH08,LTH08-007,2025-02-06 08:56:00,0,0,1,77.5,77.5,first_available,yard_manager,standard_storage
LOC005405,VEH005405,YARD_DAL_01,FA,FA13,FA13-002,2025-05-11 02:52:00,0,0,1,79.9,79.9,priority_based,yard_manager,special_equipment
LOC005406,VEH005406,YARD_HOU_01,A,A20,A20-017,2025-06-11 04:31:00,0,0,1,63.1,63.1,random,system,overflow_capacity
LOC005407,VEH005407,YARD_OKC_01,OF,OF07,OF07-022,2025-07-07 05:07:00,0,0,1,71.6,71.6,priority_based,system,long_term_hold
LOC005408,VEH005408,YARD_AUS_01,LTH,LTH01,LTH01-021,2025-06-21 07:17:00,0,0,1,78.3,78.3,first_available,yard_manager,overflow_capacity
LOC005409,VEH005409,YARD_AUS_01,FA,FA20,FA20-009,2025-07-01 06:15:00,0,0,1,83.9,83.9,priority_based,system,overflow_capacity
LOC005410,VEH005410,YARD_DAL_01,LTH,LTH15,LTH15-007,2025-01-26 03:04:00,0,0,1,70.8,70.8,first_available,system,high_priority
LOC005411,VEH005411,YARD_HOU_01,OF,OF07,OF07-008,2025-01-05 07:44:00,0,0,1,69.0,69.0,priority_based,system,special_equipment
LOC005412,VEH005412,YARD_DAL_01,NR,NR06,NR06-007,2025-06-21 04:26:00,0,0,1,88.4,88.4,first_available,system,special_equipment
LOC005413,VEH005413,YARD_DAL_01,FA,FA08,FA08-008,2025-01-19 05:36:00,0,0,1,76.5,76.5,priority_based,simulation,special_equipment
LOC005414,VEH005414,YARD_DAL_01,FA,FA08,FA08-015,2025-03-07 05:21:00,0,0,1,86.5,86.5,random,system,long_term_hold
LOC005415,VEH005415,YARD_OKC_01,B,B07,B07-021,2025-04-28 05:27:00,0,0,1,87.5,87.5,first_available,system,standard_storage
LOC005416,VEH005416,YARD_AUS_01,NR,NR17,NR17-012,2025-01-02 04:09:00,0,0,1,89.8,89.8,first_available,yard_manager,special_equipment
LOC005417,VEH005417,YARD_DAL_01,HV,HV08,HV08-012,2025-06-17 02:08:00,0,0,1,61.4,61.4,priority_based,system,special_equipment
LOC005418,VEH005418,YARD_DAL_01,OF,OF02,OF02-021,2025-02-09 01:21:00,0,0,1,93.1,93.1,first_available,simulation,high_priority
LOC005419,VEH005419,YARD_OKC_01,FA,FA13,FA13-002,2025-06-30 06:11:00,0,0,1,93.8,93.8,optimized,system,special_equipment
LOC005420,VEH005420,YARD_DAL_01,A,A08,A08-002,2025-07-27 07:33:00,0,0,1,88.0,88.0,priority_based,yard_manager,special_equipment
LOC005421,VEH005421,YARD_OKC_01,B,B18,B18-005,2025-06-30 04:02:00,0,0,1,84.2,84.2,priority_based,system,overflow_capacity
LOC005422,VEH005422,YARD_HOU_01,OF,OF11,OF11-006,2025-03-01 02:19:00,0,0,1,75.3,75.3,random,system,special_equipment
LOC005423,VEH005423,YARD_AUS_01,NR,NR14,NR14-010,2025-07-18 02:31:00,0,0,1,83.9,83.9,first_available,yard_manager,standard_storage
LOC005424,VEH005424,YARD_OKC_01,FA,FA18,FA18-010,2025-02-27 01:07:00,0,0,1,86.1,86.1,priority_based,system,long_term_hold
LOC005425,VEH005425,YARD_OKC_01,NR,NR03,NR03-005,2025-03-19 08:54:00,0,0,1,73.3,73.3,priority_based,system,high_priority
LOC005426,VEH005426,YARD_DAL_01,A,A17,A17-022,2025-05-18 06:51:00,0,0,1,73.9,73.9,random,yard_manager,special_equipment
LOC005427,VEH005427,YARD_HOU_01,FA,FA03,FA03-021,2025-02-08 04:13:00,0,0,1,77.0,77.0,priority_based,yard_manager,long_term_hold
LOC005428,VEH005428,YARD_AUS_01,FA,FA11,FA11-010,2025-01-09 01:36:00,0,0,1,77.8,77.8,priority_based,system,special_equipment
LOC005429,VEH005429,YARD_OKC_01,A,A19,A19-014,2025-03-27 04:59:00,0,0,1,73.2,73.2,first_available,simulation,high_priority
LOC005430,VEH005430,YARD_DAL_01,B,B09,B09-006,2025-05-18 01:45:00,0,0,1,98.8,98.8,priority_based,simulation,special_equipment
LOC005431,VEH005431,YARD_AUS_01,B,B01,B01-010,2025-01-28 03:36:00,0,0,1,89.1,89.1,priority_based,yard_manager,special_equipment
LOC005432,VEH005432,YARD_OKC_01,LTH,LTH11,LTH11-002,2025-06-09 02:32:00,0,0,1,62.1,62.1,priority_based,system,high_priority
LOC005433,VEH005433,YARD_HOU_01,A,A20,A20-003,2025-03-17 04:49:00,0,0,1,98.0,98.0,optimized,system,standard_storage
LOC005434,VEH005434,YARD_DAL_01,OF,OF09,OF09-021,2025-04-07 03:27:00,0,0,1,90.2,90.2,first_available,yard_manager,overflow_capacity
LOC005435,VEH005435,YARD_HOU_01,FA,FA18,FA18-003,2025-06-05 03:21:00,0,0,1,87.5,87.5,priority_based,yard_manager,special_equipment
LOC005436,VEH005436,YARD_HOU_01,B,B17,B17-023,2025-01-11 01:27:00,0,0,1,85.5,85.5,first_available,simulation,special_equipment
LOC005437,VEH005437,YARD_OKC_01,A,A05,A05-021,2025-07-18 06:51:00,0,0,1,70.2,70.2,optimized,yard_manager,long_term_hold
LOC005438,VEH005438,YARD_AUS_01,FA,FA09,FA09-004,2025-02-03 01:28:00,0,0,1,84.6,84.6,priority_based,yard_manager,standard_storage
LOC005439,VEH005439,YARD_DAL_01,FA,FA05,FA05-006,2025-02-16 07:58:00,0,0,1,94.3,94.3,optimized,system,high_priority
LOC005440,VEH005440,YARD_AUS_01,A,A01,A01-009,2025-07-25 04:12:00,0,0,1,82.2,82.2,first_available,yard_manager,overflow_capacity
LOC005441,VEH005441,YARD_DAL_01,B,B06,B06-004,2025-04-08 02:05:00,0,0,1,85.2,85.2,first_available,yard_manager,overflow_capacity
LOC005442,VEH005442,YARD_AUS_01,B,B14,B14-007,2025-06-26 05:38:00,0,0,1,68.8,68.8,priority_based,system,special_equipment
LOC005443,VEH005443,YARD_OKC_01,HV,HV03,HV03-011,2025-01-02 04:04:00,0,0,1,67.2,67.2,priority_based,simulation,high_priority
LOC005444,VEH005444,YARD_AUS_01,B,B19,B19-015,2025-03-01 07:26:00,0,0,1,81.4,81.4,priority_based,yard_manager,overflow_capacity
LOC005445,VEH005445,YARD_AUS_01,B,B08,B08-017,2025-03-27 06:39:00,0,0,1,63.1,63.1,random,simulation,special_equipment
LOC005446,VEH005446,YARD_HOU_01,LTH,LTH20,LTH20-001,2025-05-29 01:39:00,0,0,1,88.8,88.8,first_available,system,overflow_capacity
LOC005447,VEH005447,YARD_DAL_01,A,A20,A20-003,2025-01-27 04:09:00,0,0,1,64.5,64.5,first_available,yard_manager,long_term_hold
LOC005448,VEH005448,YARD_DAL_01,FA,FA03,FA03-014,2025-01-15 06:25:00,0,0,1,76.7,76.7,priority_based,system,high_priority
LOC005449,VEH005449,YARD_OKC_01,B,B15,B15-017,2025-01-02 04:35:00,0,0,1,79.7,79.7,priority_based,yard_manager,long_term_hold
LOC005450,VEH005450,YARD_HOU_01,FA,FA13,FA13-009,2025-01-11 08:16:00,0,0,1,75.4,75.4,optimized,yard_manager,long_term_hold
LOC005451,VEH005451,YARD_AUS_01,B,B19,B19-008,2025-01-25 06:36:00,0,0,1,81.1,81.1,priority_based,system,overflow_capacity
LOC005452,VEH005452,YARD_AUS_01,FA,FA01,FA01-001,2025-05-11 01:26:00,0,0,1,78.5,78.5,optimized,yard_manager,overflow_capacity
LOC005453,VEH005453,YARD_OKC_01,A,A10,A10-015,2025-05-04 05:29:00,0,0,1,66.8,66.8,first_available,simulation,overflow_capacity
LOC005454,VEH005454,YARD_AUS_01,NR,NR20,NR20-021,2025-05-25 07:20:00,0,0,1,55.4,55.4,first_available,system,overflow_capacity
LOC005455,VEH005455,YARD_AUS_01,B,B04,B04-012,2025-06-30 03:04:00,0,0,1,90.0,90.0,optimized,system,standard_storage
LOC005456,VEH005456,YARD_HOU_01,NR,NR08,NR08-006,2025-01-26 06:55:00,0,0,1,73.8,73.8,priority_based,yard_manager,overflow_capacity
LOC005457,VEH005457,YARD_DAL_01,NR,NR16,NR16-002,2025-01-18 04:48:00,0,0,1,83.9,83.9,random,yard_manager,standard_storage
LOC005458,VEH005458,YARD_OKC_01,B,B20,B20-004,2025-06-03 07:45:00,0,0,1,81.5,81.5,priority_based,system,special_equipment
LOC005459,VEH005459,YARD_HOU_01,NR,NR15,NR15-020,2025-04-16 05:27:00,0,0,1,70.9,70.9,priority_based,system,special_equipment
LOC005460,VEH005460,YARD_OKC_01,B,B09,B09-006,2025-05-08 07:49:00,0,0,1,94.0,94.0,priority_based,system,high_priority
LOC005461,VEH005461,YARD_HOU_01,A,A08,A08-023,2025-02-02 08:20:00,0,0,1,88.6,88.6,priority_based,system,special_equipment
LOC005462,VEH005462,YARD_HOU_01,B,B05,B05-001,2025-03-04 03:43:00,0,0,1,75.3,75.3,first_available,yard_manager,overflow_capacity
LOC005463,VEH005463,YARD_DAL_01,B,B13,B13-004,2025-06-09 04:26:00,0,0,1,79.4,79.4,first_available,system,standard_storage
LOC005464,VEH005464,YARD_OKC_01,OF,OF01,OF01-025,2025-01-10 04:30:00,0,0,1,75.1,75.1,first_available,system,special_equipment
LOC005465,VEH005465,YARD_DAL_01,A,A05,A05-021,2025-03-21 03:25:00,0,0,1,69.4,69.4,first_available,system,long_term_hold
LOC005466,VEH005466,YARD_HOU_01,B,B09,B09-006,2025-02-12 01:31:00,0,0,1,64.5,64.5,optimized,yard_manager,standard_storage
LOC005467,VEH005467,YARD_OKC_01,B,B20,B20-018,2025-05-07 08:11:00,0,0,1,68.0,68.0,first_available,simulation,special_equipment
LOC005468,VEH005468,YARD_AUS_01,LTH,LTH02,LTH02-024,2025-02-24 03:44:00,0,0,1,74.0,74.0,priority_based,yard_manager,standard_storage
LOC005469,VEH005469,YARD_AUS_01,B,B05,B05-015,2025-03-19 02:48:00,0,0,1,86.1,86.1,priority_based,yard_manager,long_term_hold
LOC005470,VEH005470,YARD_AUS_01,FA,FA07,FA07-005,2025-05-30 06:50:00,0,0,1,75.1,75.1,priority_based,yard_manager,special_equipment
LOC005471,VEH005471,YARD_DAL_01,B,B07,B07-014,2025-03-31 04:51:00,0,0,1,71.6,71.6,first_available,system,overflow_capacity
LOC005472,VEH005472,YARD_OKC_01,A,A18,A18-025,2025-03-29 05:58:00,0,0,1,80.8,80.8,optimized,simulation,long_term_hold
LOC005473,VEH005473,YARD_OKC_01,B,B02,B02-020,2025-05-25 01:47:00,0,0,1,63.5,63.5,random,simulation,high_priority
LOC005474,VEH005474,YARD_DAL_01,FA,FA01,FA01-001,2025-02-24 06:48:00,0,0,1,87.5,87.5,optimized,simulation,overflow_capacity
LOC005475,VEH005475,YARD_HOU_01,A,A14,A14-020,2025-06-17 01:53:00,0,0,1,61.2,61.2,first_available,yard_manager,long_term_hold
LOC005476,VEH005476,YARD_HOU_01,A,A07,A07-006,2025-07-06 02:44:00,0,0,1,73.6,73.6,first_available,system,overflow_capacity
LOC005477,VEH005477,YARD_OKC_01,FA,FA04,FA04-003,2025-02-01 03:30:00,0,0,1,81.1,81.1,priority_based,yard_manager,special_equipment
LOC005478,VEH005478,YARD_AUS_01,FA,FA06,FA06-023,2025-07-19 03:59:00,0,0,1,80.8,80.8,optimized,yard_manager,standard_storage
LOC005479,VEH005479,YARD_HOU_01,A,A18,A18-018,2025-06-19 07:56:00,0,0,1,74.9,74.9,optimized,system,special_equipment
LOC005480,VEH005480,YARD_DAL_01,FA,FA07,FA07-019,2025-07-24 08:27:00,0,0,1,74.0,74.0,optimized,simulation,special_equipment
LOC005481,VEH005481,YARD_AUS_01,FA,FA18,FA18-017,2025-07-29 08:37:00,0,0,1,78.9,78.9,optimized,system,overflow_capacity
LOC005482,VEH005482,YARD_HOU_01,B,B10,B10-023,2025-01-16 04:30:00,0,0,1,76.6,76.6,priority_based,system,standard_storage
LOC005483,VEH005483,YARD_HOU_01,B,B08,B08-010,2025-02-22 01:22:00,0,0,1,64.4,64.4,first_available,yard_manager,standard_storage
LOC005484,VEH005484,YARD_DAL_01,LTH,LTH20,LTH20-001,2025-02-21 08:28:00,0,0,1,66.0,66.0,random,system,high_priority
LOC005485,VEH005485,YARD_DAL_01,B,B16,B16-020,2025-04-15 08:01:00,0,0,1,79.4,79.4,first_available,system,high_priority
LOC005486,VEH005486,YARD_DAL_01,B,B01,B01-010,2025-02-09 08:35:00,0,0,1,89.5,89.5,priority_based,system,long_term_hold
LOC005487,VEH005487,YARD_DAL_01,B,B03,B03-023,2025-01-18 02:07:00,0,0,1,77.2,77.2,priority_based,yard_manager,standard_storage
LOC005488,VEH005488,YARD_AUS_01,B,B20,B20-025,2025-01-19 07:14:00,0,0,1,81.4,81.4,first_available,simulation,high_priority
LOC005489,VEH005489,YARD_DAL_01,A,A05,A05-021,2025-03-18 08:16:00,0,0,1,87.3,87.3,priority_based,system,overflow_capacity
LOC005490,VEH005490,YARD_AUS_01,B,B19,B19-008,2025-04-10 05:22:00,0,0,1,79.6,79.6,first_available,yard_manager,standard_storage
LOC005491,VEH005491,YARD_DAL_01,NR,NR19,NR19-004,2025-02-15 02:52:00,0,0,1,75.3,75.3,first_available,simulation,overflow_capacity
LOC005492,VEH005492,YARD_OKC_01,B,B14,B14-021,2025-02-17 03:32:00,0,0,1,86.6,86.6,optimized,yard_manager,high_priority
LOC005493,VEH005493,YARD_HOU_01,B,B13,B13-025,2025-06-12 04:21:00,0,0,1,71.3,71.3,optimized,yard_manager,long_term_hold
LOC005494,VEH005494,YARD_HOU_01,FA,FA14,FA14-005,2025-02-12 06:49:00,0,0,1,88.6,88.6,priority_based,simulation,standard_storage
LOC005495,VEH005495,YARD_DAL_01,A,A02,A02-019,2025-01-12 08:27:00,0,0,1,72.2,72.2,first_available,simulation,long_term_hold
LOC005496,VEH005496,YARD_HOU_01,FA,FA06,FA06-002,2025-05-21 01:30:00,0,0,1,86.1,86.1,optimized,yard_manager,high_priority
LOC005497,VEH005497,YARD_HOU_01,B,B05,B05-001,2025-03-05 08:00:00,0,0,1,82.8,82.8,priority_based,system,long_term_hold
LOC005498,VEH005498,YARD_HOU_01,B,B17,B17-016,2025-02-19 07:25:00,0,0,1,76.9,76.9,optimized,simulation,standard_storage
LOC005499,VEH005499,YARD_DAL_01,A,A16,A16-012,2025-04-05 07:26:00,0,0,1,94.2,94.2,priority_based,system,overflow_capacity
LOC005500,VEH005500,YARD_AUS_01,FA,FA08,FA08-008,2025-01-28 05:53:00,0,0,1,66.3,66.3,optimized,system,high_priority
LOC005501,VEH005501,YARD_OKC_01,A,A05,A05-014,2025-06-09 04:16:00,0,0,1,82.6,82.6,first_available,simulation,high_priority
LOC005502,VEH005502,YARD_HOU_01,FA,FA18,FA18-024,2025-03-27 07:12:00,0,0,1,70.9,70.9,optimized,system,high_priority
LOC005503,VEH005503,YARD_HOU_01,B,B07,B07-007,2025-03-08 07:02:00,0,0,1,65.1,65.1,optimized,simulation,long_term_hold
LOC005504,VEH005504,YARD_AUS_01,A,A12,A12-014,2025-02-25 05:18:00,0,0,1,71.2,71.2,random,system,long_term_hold
LOC005505,VEH005505,YARD_DAL_01,B,B15,B15-017,2025-01-01 03:06:00,0,0,1,74.8,74.8,first_available,yard_manager,overflow_capacity
LOC005506,VEH005506,YARD_HOU_01,B,B10,B10-016,2025-03-16 06:46:00,0,0,1,92.9,92.9,optimized,system,standard_storage
LOC005507,VEH005507,YARD_OKC_01,NR,NR08,NR08-006,2025-02-05 04:19:00,0,0,1,61.3,61.3,first_available,system,special_equipment
LOC005508,VEH005508,YARD_OKC_01,FA,FA15,FA15-008,2025-07-29 05:15:00,0,0,1,56.8,56.8,optimized,yard_manager,special_equipment
LOC005509,VEH005509,YARD_OKC_01,B,B19,B19-015,2025-03-20 07:37:00,0,0,1,80.8,80.8,priority_based,system,special_equipment
LOC005510,VEH005510,YARD_OKC_01,A,A12,A12-007,2025-03-13 08:39:00,0,0,1,77.9,77.9,priority_based,system,special_equipment
LOC005511,VEH005511,YARD_HOU_01,A,A12,A12-007,2025-03-24 01:08:00,0,0,1,64.8,64.8,first_available,yard_manager,high_priority
LOC005512,VEH005512,YARD_HOU_01,NR,NR06,NR06-021,2025-03-31 05:33:00,0,0,1,91.8,91.8,random,system,overflow_capacity
LOC005513,VEH005513,YARD_DAL_01,B,B15,B15-003,2025-02-15 02:19:00,0,0,1,65.0,65.0,priority_based,yard_manager,special_equipment
LOC005514,VEH005514,YARD_HOU_01,A,A20,A20-017,2025-02-02 03:25:00,0,0,1,89.7,89.7,priority_based,system,special_equipment
LOC005515,VEH005515,YARD_DAL_01,A,A02,A02-005,2025-06-11 08:30:00,0,0,1,79.6,79.6,priority_based,yard_manager,high_priority
LOC005516,VEH005516,YARD_DAL_01,B,B01,B01-003,2025-02-04 08:47:00,0,0,1,87.5,87.5,first_available,system,long_term_hold
LOC005517,VEH005517,YARD_DAL_01,NR,NR17,NR17-005,2025-06-02 07:39:00,0,0,1,75.9,75.9,random,system,overflow_capacity
LOC005518,VEH005518,YARD_HOU_01,LTH,LTH15,LTH15-014,2025-04-11 08:13:00,0,0,1,63.4,63.4,priority_based,system,high_priority
LOC005519,VEH005519,YARD_OKC_01,B,B12,B12-001,2025-05-29 02:02:00,0,0,1,80.7,80.7,optimized,simulation,high_priority
LOC005520,VEH005520,YARD_AUS_01,NR,NR04,NR04-015,2025-04-06 02:47:00,0,0,1,77.4,77.4,first_available,yard_manager,special_equipment
LOC005521,VEH005521,YARD_AUS_01,NR,NR15,NR15-006,2025-01-28 03:39:00,0,0,1,61.2,61.2,priority_based,system,special_equipment
LOC005522,VEH005522,YARD_DAL_01,B,B04,B04-005,2025-03-17 02:22:00,0,0,1,88.8,88.8,optimized,yard_manager,long_term_hold
LOC005523,VEH005523,YARD_HOU_01,FA,FA18,FA18-010,2025-07-08 08:26:00,0,0,1,83.4,83.4,priority_based,system,overflow_capacity
LOC005524,VEH005524,YARD_HOU_01,A,A07,A07-006,2025-07-26 03:21:00,0,0,1,95.6,95.6,optimized,system,overflow_capacity
LOC005525,VEH005525,YARD_DAL_01,B,B06,B06-025,2025-07-14 02:14:00,0,0,1,74.6,74.6,random,yard_manager,standard_storage
LOC005526,VEH005526,YARD_AUS_01,OF,OF17,OF17-017,2025-01-13 01:16:00,0,0,1,90.4,90.4,first_available,yard_manager,special_equipment
LOC005527,VEH005527,YARD_AUS_01,B,B12,B12-022,2025-02-25 02:39:00,0,0,1,71.0,71.0,priority_based,yard_manager,overflow_capacity
LOC005528,VEH005528,YARD_OKC_01,A,A14,A14-013,2025-04-24 05:30:00,0,0,1,74.5,74.5,priority_based,yard_manager,standard_storage
LOC005529,VEH005529,YARD_HOU_01,A,A05,A05-014,2025-01-15 02:48:00,0,0,1,71.4,71.4,first_available,yard_manager,special_equipment
LOC005530,VEH005530,YARD_AUS_01,B,B06,B06-018,2025-06-18 04:08:00,0,0,1,82.1,82.1,first_available,system,high_priority
LOC005531,VEH005531,YARD_DAL_01,A,A16,A16-012,2025-07-20 08:28:00,0,0,1,68.6,68.6,priority_based,yard_manager,overflow_capacity
LOC005532,VEH005532,YARD_AUS_01,OF,OF04,OF04-013,2025-03-13 01:25:00,0,0,1,71.2,71.2,priority_based,system,standard_storage
LOC005533,VEH005533,YARD_HOU_01,LTH,LTH18,LTH18-009,2025-02-25 03:03:00,0,0,1,70.1,70.1,priority_based,simulation,high_priority
LOC005534,VEH005534,YARD_OKC_01,A,A10,A10-022,2025-01-22 05:14:00,0,0,1,67.4,67.4,priority_based,yard_manager,high_priority
LOC005535,VEH005535,YARD_OKC_01,NR,NR07,NR07-024,2025-02-17 08:45:00,0,0,1,93.6,93.6,first_available,system,special_equipment
LOC005536,VEH005536,YARD_OKC_01,FA,FA01,FA01-008,2025-07-25 06:10:00,0,0,1,78.6,78.6,optimized,system,special_equipment
LOC005537,VEH005537,YARD_OKC_01,B,B05,B05-008,2025-06-17 01:21:00,0,0,1,61.9,61.9,priority_based,yard_manager,high_priority
LOC005538,VEH005538,YARD_AUS_01,FA,FA06,FA06-009,2025-07-29 06:46:00,0,0,1,87.4,87.4,priority_based,system,overflow_capacity
LOC005539,VEH005539,YARD_DAL_01,A,A17,A17-015,2025-06-30 06:44:00,0,0,1,75.6,75.6,priority_based,system,special_equipment
LOC005540,VEH005540,YARD_OKC_01,FA,FA16,FA16-011,2025-07-02 02:42:00,0,0,1,67.4,67.4,optimized,system,overflow_capacity
LOC005541,VEH005541,YARD_AUS_01,B,B19,B19-015,2025-07-28 04:02:00,0,0,1,80.8,80.8,priority_based,yard_manager,high_priority
LOC005542,VEH005542,YARD_HOU_01,B,B16,B16-006,2025-01-05 02:18:00,0,0,1,82.8,82.8,priority_based,simulation,special_equipment
LOC005543,VEH005543,YARD_DAL_01,A,A16,A16-019,2025-04-19 03:30:00,0,0,1,90.9,90.9,optimized,simulation,special_equipment
LOC005544,VEH005544,YARD_DAL_01,FA,FA15,FA15-001,2025-07-17 08:16:00,0,0,1,92.7,92.7,priority_based,system,standard_storage
LOC005545,VEH005545,YARD_DAL_01,A,A06,A06-010,2025-06-21 02:48:00,0,0,1,83.2,83.2,first_available,system,overflow_capacity
LOC005546,VEH005546,YARD_DAL_01,NR,NR01,NR01-006,2025-01-08 06:24:00,0,0,1,63.5,63.5,priority_based,yard_manager,special_equipment
LOC005547,VEH005547,YARD_AUS_01,A,A08,A08-009,2025-05-20 05:21:00,0,0,1,62.2,62.2,optimized,system,standard_storage
LOC005548,VEH005548,YARD_AUS_01,A,A12,A12-021,2025-04-01 07:39:00,0,0,1,78.0,78.0,random,yard_manager,special_equipment
LOC005549,VEH005549,YARD_OKC_01,A,A11,A11-011,2025-05-10 08:57:00,0,0,1,69.1,69.1,priority_based,system,special_equipment
LOC005550,VEH005550,YARD_HOU_01,B,B13,B13-025,2025-04-05 01:16:00,0,0,1,60.0,60.0,optimized,yard_manager,special_equipment
LOC005551,VEH005551,YARD_DAL_01,B,B17,B17-002,2025-06-16 02:13:00,0,0,1,66.8,66.8,optimized,yard_manager,long_term_hold
LOC005552,VEH005552,YARD_DAL_01,B,B06,B06-004,2025-06-06 06:34:00,0,0,1,87.1,87.1,priority_based,yard_manager,special_equipment
LOC005553,VEH005553,YARD_HOU_01,HV,HV07,HV07-009,2025-07-18 07:54:00,0,0,1,57.9,57.9,priority_based,simulation,long_term_hold
LOC005554,VEH005554,YARD_OKC_01,FA,FA13,FA13-016,2025-07-19 02:18:00,0,0,1,85.0,85.0,priority_based,yard_manager,overflow_capacity
LOC005555,VEH005555,YARD_HOU_01,FA,FA20,FA20-002,2025-07-09 02:50:00,0,0,1,76.7,76.7,priority_based,yard_manager,standard_storage
LOC005556,VEH005556,YARD_AUS_01,B,B10,B10-002,2025-05-21 07:24:00,0,0,1,83.0,83.0,first_available,system,standard_storage
LOC005557,VEH005557,YARD_DAL_01,A,A01,A01-009,2025-02-07 08:47:00,0,0,1,87.9,87.9,optimized,simulation,standard_storage
LOC005558,VEH005558,YARD_DAL_01,A,A12,A12-021,2025-05-08 02:40:00,0,0,1,70.6,70.6,priority_based,simulation,standard_storage
LOC005559,VEH005559,YARD_AUS_01,A,A08,A08-016,2025-02-06 07:32:00,0,0,1,65.5,65.5,optimized,yard_manager,special_equipment
LOC005560,VEH005560,YARD_HOU_01,A,A13,A13-024,2025-01-11 03:00:00,0,0,1,72.2,72.2,optimized,yard_manager,high_priority
LOC005561,VEH005561,YARD_OKC_01,B,B13,B13-011,2025-07-06 03:17:00,0,0,1,85.9,85.9,priority_based,yard_manager,overflow_capacity
LOC005562,VEH005562,YARD_DAL_01,A,A01,A01-023,2025-01-27 08:33:00,0,0,1,87.2,87.2,first_available,yard_manager,overflow_capacity
LOC005563,VEH005563,YARD_OKC_01,LTH,LTH20,LTH20-022,2025-05-03 02:52:00,0,0,1,77.0,77.0,first_available,system,high_priority
LOC005564,VEH005564,YARD_OKC_01,A,A11,A11-004,2025-04-20 02:44:00,0,0,1,77.3,77.3,priority_based,system,overflow_capacity
LOC005565,VEH005565,YARD_AUS_01,B,B19,B19-008,2025-03-31 07:47:00,0,0,1,82.1,82.1,first_available,yard_manager,special_equipment
LOC005566,VEH005566,YARD_HOU_01,OF,OF09,OF09-007,2025-03-25 04:57:00,0,0,1,83.2,83.2,first_available,yard_manager,overflow_capacity
LOC005567,VEH005567,YARD_DAL_01,NR,NR03,NR03-005,2025-01-31 08:43:00,0,0,1,73.7,73.7,random,yard_manager,special_equipment
LOC005568,VEH005568,YARD_HOU_01,A,A10,A10-022,2025-07-07 06:07:00,0,0,1,65.3,65.3,first_available,yard_manager,high_priority
LOC005569,VEH005569,YARD_DAL_01,B,B13,B13-018,2025-04-05 08:56:00,0,0,1,82.5,82.5,priority_based,system,high_priority
LOC005570,VEH005570,YARD_OKC_01,A,A11,A11-011,2025-06-13 05:51:00,0,0,1,86.6,86.6,optimized,yard_manager,overflow_capacity
LOC005571,VEH005571,YARD_OKC_01,B,B14,B14-007,2025-03-25 03:18:00,0,0,1,84.1,84.1,random,system,long_term_hold
LOC005572,VEH005572,YARD_OKC_01,NR,NR12,NR12-011,2025-07-22 04:00:00,0,0,1,70.7,70.7,random,yard_manager,standard_storage
LOC005573,VEH005573,YARD_HOU_01,B,B14,B14-014,2025-04-02 05:37:00,0,0,1,66.0,66.0,priority_based,simulation,special_equipment
LOC005574,VEH005574,YARD_OKC_01,FA,FA12,FA12-013,2025-06-11 07:34:00,0,0,1,92.0,92.0,optimized,system,long_term_hold
LOC005575,VEH005575,YARD_DAL_01,A,A12,A12-014,2025-04-20 04:00:00,0,0,1,81.1,81.1,priority_based,yard_manager,standard_storage
