retrieval_id,vehicle_id,yard_id,request_time,retrieval_start_time,retrieval_end_time,handoff_time,requested_by,pickup_type,retrieval_duration_minutes,wait_time_minutes,start_delay_minutes,travel_distance_meters,blocked_vehicle_count,equipment_used,staff_id,retrieval_success_flag,delay_flag,delay_reason,weather_condition,time_of_day,day_of_week
RET002789,VEH000584,YARD_DAL_01,2025-08-03 15:51:00,2025-08-03 16:09:00,2025-08-03 16:35:45,2025-08-03 16:48:45,carrier,customer_pickup,26.8,57.8,18,534,2,none,STF045,1,1,blocked_access,rain,afternoon,Sunday
RET002790,VEH009523,YARD_OKC_01,2025-04-05 12:14:00,2025-04-05 12:46:00,2025-04-05 13:26:21,2025-04-05 13:30:21,carrier,customer_pickup,40.4,76.4,32,395,3,none,STF052,0,1,congestion,rain,afternoon,Saturday
RET002791,VEH007389,YARD_AUS_01,2025-05-13 16:56:00,2025-05-13 17:22:00,2025-05-13 18:00:03,2025-05-13 18:13:03,carrier,customer_pickup,38.1,77.1,26,770,1,none,STF035,1,1,weather,clear,afternoon,Tuesday
RET002792,VEH002448,YARD_DAL_01,2025-08-16 09:57:00,2025-08-16 10:12:00,2025-08-16 10:45:26,2025-08-16 10:51:26,buyer,carrier_pickup,33.4,54.4,15,606,2,none,STF053,1,1,equipment_unavailable,clear,afternoon,Saturday
RET002793,VEH001950,YARD_DAL_01,2025-05-26 08:27:00,2025-05-26 08:29:00,2025-05-26 08:59:31,2025-05-26 09:09:31,buyer,customer_pickup,30.5,42.5,2,520,2,jump_starter,STF041,1,1,congestion,clear,afternoon,Monday
RET002794,VEH000496,YARD_AUS_01,2025-06-05 12:06:00,2025-06-05 12:25:00,2025-06-05 12:56:47,2025-06-05 13:09:47,buyer,carrier_pickup,31.8,63.8,19,117,0,none,STF061,1,1,congestion,rain,morning,Thursday
RET002795,VEH001296,YARD_AUS_01,2025-04-08 11:45:00,2025-04-08 12:01:00,2025-04-08 12:14:40,2025-04-08 12:23:40,buyer,customer_pickup,13.7,38.7,16,364,0,none,STF037,1,0,none,clear,morning,Tuesday
RET002796,VEH002399,YARD_OKC_01,2025-03-04 15:47:00,2025-03-04 15:48:00,2025-03-04 16:29:13,2025-03-04 16:38:13,carrier,carrier_pickup,41.2,51.2,1,866,4,none,STF047,1,1,weather,rain,morning,Tuesday
RET002797,VEH001674,YARD_DAL_01,2025-05-28 11:10:00,2025-05-28 11:27:00,2025-05-28 12:11:49,2025-05-28 12:15:49,internal_ops,customer_pickup,44.8,65.8,17,271,4,none,STF036,1,1,blocked_access,extreme_heat,morning,Wednesday
RET002798,VEH005578,YARD_AUS_01,2025-06-09 11:09:00,2025-06-09 11:10:00,2025-06-09 11:51:57,2025-06-09 12:08:57,insurance_partner,customer_pickup,42.0,60.0,1,1912,0,loader,STF001,1,1,congestion,rain,midday,Monday
RET002799,VEH000216,YARD_DAL_01,2025-10-08 12:26:00,2025-10-08 12:46:00,2025-10-08 13:24:38,2025-10-08 13:35:38,carrier,customer_pickup,38.6,69.6,20,695,3,none,STF054,1,1,congestion,rain,midday,Wednesday
RET002800,VEH008654,YARD_DAL_01,2025-07-09 09:00:00,2025-07-09 09:18:00,2025-07-09 10:14:57,2025-07-09 10:21:57,carrier,carrier_pickup,57.0,82.0,18,656,8,none,STF074,1,1,equipment_unavailable,rain,morning,Wednesday
RET002801,VEH006861,YARD_DAL_01,2025-07-06 16:22:00,2025-07-06 16:43:00,2025-07-06 17:23:28,2025-07-06 17:40:28,carrier,auction_staging,40.5,78.5,21,719,3,none,STF058,1,1,blocked_access,extreme_heat,evening,Sunday
RET002802,VEH001175,YARD_AUS_01,2025-05-22 16:01:00,2025-05-22 16:31:00,2025-05-22 16:58:09,2025-05-22 17:12:09,carrier,carrier_pickup,27.2,71.2,30,1173,1,loader,STF063,1,1,blocked_access,clear,afternoon,Thursday
RET002803,VEH005664,YARD_HOU_01,2025-02-26 13:29:00,2025-02-26 13:39:00,2025-02-26 13:48:56,2025-02-26 14:03:56,carrier,carrier_pickup,9.9,34.9,10,864,0,none,STF069,1,0,none,storm,morning,Wednesday
RET002804,VEH008907,YARD_HOU_01,2025-06-05 11:59:00,2025-06-05 12:11:00,2025-06-05 12:35:43,2025-06-05 12:45:43,buyer,carrier_pickup,24.7,46.7,12,870,1,heavy_tow,STF073,1,1,congestion,clear,midday,Thursday
RET002805,VEH007075,YARD_AUS_01,2025-04-22 15:20:00,2025-04-22 15:40:00,2025-04-22 16:32:19,2025-04-22 16:48:19,carrier,customer_pickup,52.3,88.3,20,440,5,none,STF008,1,1,blocked_access,clear,morning,Tuesday
RET002806,VEH006645,YARD_AUS_01,2025-04-14 10:48:00,2025-04-14 11:01:00,2025-04-14 11:16:13,2025-04-14 11:34:13,buyer,auction_staging,15.2,46.2,13,575,1,none,STF017,1,1,blocked_access,clear,midday,Monday
RET002807,VEH005502,YARD_HOU_01,2025-05-15 10:29:00,2025-05-15 10:41:00,2025-05-15 11:11:51,2025-05-15 11:20:51,buyer,carrier_pickup,30.9,51.9,12,782,3,none,STF073,1,1,congestion,clear,afternoon,Thursday
RET002808,VEH007409,YARD_AUS_01,2025-04-26 16:45:00,2025-04-26 17:09:00,2025-04-26 17:52:26,2025-04-26 17:58:26,carrier,customer_pickup,43.4,73.4,24,563,4,none,STF008,1,1,title_issue,clear,morning,Saturday
RET002809,VEH000173,YARD_OKC_01,2025-03-28 13:40:00,2025-03-28 14:12:00,2025-03-28 14:35:20,2025-03-28 14:39:20,internal_ops,carrier_pickup,23.3,59.3,32,218,0,none,STF078,1,1,weather,clear,afternoon,Friday
RET002810,VEH004732,YARD_OKC_01,2025-05-13 09:01:00,2025-05-13 09:19:00,2025-05-13 09:47:59,2025-05-13 10:01:59,carrier,customer_pickup,29.0,61.0,18,445,5,none,STF074,1,1,equipment_unavailable,clear,afternoon,Tuesday
RET002811,VEH005753,YARD_DAL_01,2025-04-22 09:25:00,2025-04-22 09:42:00,2025-04-22 10:25:19,2025-04-22 10:32:19,carrier,customer_pickup,43.3,67.3,17,632,4,none,STF026,1,1,blocked_access,clear,midday,Tuesday
RET002812,VEH004816,YARD_AUS_01,2025-07-12 09:35:00,2025-07-12 09:35:00,2025-07-12 09:58:41,2025-07-12 10:03:41,carrier,carrier_pickup,23.7,28.7,0,758,0,none,STF031,1,0,none,clear,morning,Saturday
RET002813,VEH003622,YARD_OKC_01,2025-09-03 10:30:00,2025-09-03 10:45:00,2025-09-03 11:19:26,2025-09-03 11:28:26,carrier,carrier_pickup,34.4,58.4,15,583,4,none,STF028,1,1,equipment_unavailable,rain,afternoon,Wednesday
RET002814,VEH001903,YARD_AUS_01,2025-07-24 15:48:00,2025-07-24 16:08:00,2025-07-24 16:40:04,2025-07-24 16:57:04,buyer,customer_pickup,32.1,69.1,20,778,0,none,STF019,0,1,blocked_access,clear,midday,Thursday
RET002815,VEH007234,YARD_HOU_01,2025-05-22 11:20:00,2025-05-22 11:38:00,2025-05-22 12:05:58,2025-05-22 12:22:58,carrier,customer_pickup,28.0,63.0,18,332,0,none,STF038,1,1,title_issue,clear,morning,Thursday
RET002816,VEH003904,YARD_OKC_01,2025-05-05 11:43:00,2025-05-05 12:01:00,2025-05-05 13:01:42,2025-05-05 13:14:42,insurance_partner,auction_staging,60.7,91.7,18,1067,5,forklift,STF079,1,1,weather,extreme_heat,evening,Monday
RET002817,VEH004829,YARD_HOU_01,2025-06-11 16:13:00,2025-06-11 16:25:00,2025-06-11 16:58:03,2025-06-11 17:03:03,buyer,carrier_pickup,33.1,50.1,12,186,3,none,STF032,1,1,congestion,clear,midday,Wednesday
RET002818,VEH003447,YARD_AUS_01,2025-06-05 15:43:00,2025-06-05 16:01:00,2025-06-05 16:33:25,2025-06-05 16:48:25,carrier,carrier_pickup,32.4,65.4,18,687,0,none,STF058,1,1,congestion,rain,midday,Thursday
RET002819,VEH009896,YARD_DAL_01,2025-04-18 09:58:00,2025-04-18 10:15:00,2025-04-18 11:12:23,2025-04-18 11:19:23,carrier,carrier_pickup,57.4,81.4,17,1495,4,tow_truck,STF054,1,1,weather,extreme_heat,midday,Friday
RET002820,VEH000363,YARD_OKC_01,2025-08-01 11:09:00,2025-08-01 11:24:00,2025-08-01 11:56:45,2025-08-01 12:14:45,buyer,customer_pickup,32.8,65.8,15,412,2,none,STF056,1,1,congestion,clear,morning,Friday
RET002821,VEH004931,YARD_AUS_01,2025-09-08 16:51:00,2025-09-08 17:04:00,2025-09-08 17:53:09,2025-09-08 18:03:09,internal_ops,carrier_pickup,49.2,72.2,13,703,0,none,STF049,1,1,equipment_unavailable,clear,afternoon,Monday
RET002822,VEH003026,YARD_HOU_01,2025-04-08 14:46:00,2025-04-08 14:49:00,2025-04-08 14:57:07,2025-04-08 15:12:07,carrier,auction_staging,8.1,26.1,3,245,0,none,STF046,1,0,none,clear,midday,Tuesday
RET002823,VEH005718,YARD_HOU_01,2025-08-16 16:15:00,2025-08-16 16:30:00,2025-08-16 17:07:30,2025-08-16 17:21:30,buyer,customer_pickup,37.5,66.5,15,621,1,forklift,STF037,1,1,congestion,rain,morning,Saturday
RET002824,VEH000407,YARD_AUS_01,2025-09-04 15:19:00,2025-09-04 15:37:00,2025-09-04 16:06:32,2025-09-04 16:13:32,carrier,carrier_pickup,29.5,54.5,18,166,4,none,STF008,1,1,congestion,clear,midday,Thursday
RET002825,VEH004664,YARD_AUS_01,2025-08-06 08:45:00,2025-08-06 08:46:00,2025-08-06 09:34:35,2025-08-06 09:50:35,carrier,customer_pickup,48.6,65.6,1,679,3,none,STF009,1,1,blocked_access,rain,afternoon,Wednesday
RET002826,VEH001655,YARD_DAL_01,2025-07-31 09:41:00,2025-07-31 09:56:00,2025-07-31 10:54:03,2025-07-31 11:00:03,carrier,customer_pickup,58.1,79.1,15,405,5,none,STF053,1,1,congestion,clear,morning,Thursday
RET002827,VEH002877,YARD_HOU_01,2025-07-30 16:24:00,2025-07-30 16:46:00,2025-07-30 17:21:24,2025-07-30 17:36:24,buyer,customer_pickup,35.4,72.4,22,580,4,none,STF032,1,1,blocked_access,clear,afternoon,Wednesday
RET002828,VEH000154,YARD_DAL_01,2025-05-20 09:40:00,2025-05-20 10:02:00,2025-05-20 10:40:17,2025-05-20 10:58:17,carrier,carrier_pickup,38.3,78.3,22,453,8,none,STF073,1,1,equipment_unavailable,snow,midday,Tuesday
RET002829,VEH003899,YARD_AUS_01,2025-05-08 13:32:00,2025-05-08 13:36:00,2025-05-08 14:09:28,2025-05-08 14:16:28,buyer,customer_pickup,33.5,44.5,4,883,4,none,STF044,1,1,equipment_unavailable,rain,afternoon,Thursday
RET002830,VEH005037,YARD_HOU_01,2025-05-01 09:11:00,2025-05-01 09:25:00,2025-05-01 09:58:27,2025-05-01 10:13:27,carrier,auction_staging,33.5,62.5,14,505,4,none,STF033,0,1,title_issue,rain,afternoon,Thursday
RET002831,VEH009591,YARD_HOU_01,2025-02-08 13:50:00,2025-02-08 13:59:00,2025-02-08 14:31:53,2025-02-08 14:42:53,buyer,customer_pickup,32.9,52.9,9,335,0,none,STF049,1,1,equipment_unavailable,clear,afternoon,Saturday
RET002832,VEH004940,YARD_AUS_01,2025-06-19 16:26:00,2025-06-19 16:39:00,2025-06-19 17:03:56,2025-06-19 17:16:56,buyer,customer_pickup,24.9,50.9,13,378,1,none,STF020,1,1,congestion,snow,morning,Thursday
RET002833,VEH004714,YARD_AUS_01,2025-06-20 08:59:00,2025-06-20 09:22:00,2025-06-20 10:13:59,2025-06-20 10:21:59,carrier,auction_staging,52.0,83.0,23,751,4,forklift,STF070,1,1,blocked_access,clear,evening,Friday
RET002834,VEH004872,YARD_OKC_01,2025-04-29 11:10:00,2025-04-29 11:26:00,2025-04-29 12:05:46,2025-04-29 12:12:46,carrier,customer_pickup,39.8,62.8,16,264,3,none,STF041,1,1,blocked_access,extreme_heat,afternoon,Tuesday
RET002835,VEH005372,YARD_DAL_01,2025-07-05 16:51:00,2025-07-05 17:21:00,2025-07-05 17:51:49,2025-07-05 17:55:49,internal_ops,carrier_pickup,30.8,64.8,30,150,4,jump_starter,STF019,1,1,title_issue,clear,morning,Saturday
RET002836,VEH000344,YARD_OKC_01,2025-03-07 13:00:00,2025-03-07 13:08:00,2025-03-07 13:24:18,2025-03-07 13:28:18,buyer,auction_staging,16.3,28.3,8,538,0,none,STF065,1,0,none,clear,afternoon,Friday
RET002837,VEH003214,YARD_AUS_01,2025-07-10 16:39:00,2025-07-10 16:54:00,2025-07-10 17:19:37,2025-07-10 17:33:37,buyer,carrier_pickup,25.6,54.6,15,346,0,none,STF013,1,1,blocked_access,extreme_heat,evening,Thursday
RET002838,VEH004239,YARD_HOU_01,2025-10-01 10:44:00,2025-10-01 11:10:00,2025-10-01 12:04:05,2025-10-01 12:22:05,carrier,carrier_pickup,54.1,98.1,26,923,6,forklift,STF072,1,1,congestion,extreme_heat,midday,Wednesday
RET002839,VEH001729,YARD_DAL_01,2025-06-05 09:55:00,2025-06-05 10:12:00,2025-06-05 11:12:33,2025-06-05 11:19:33,carrier,carrier_pickup,60.6,84.6,17,1321,6,forklift,STF051,1,1,congestion,clear,afternoon,Thursday
RET002840,VEH005201,YARD_DAL_01,2025-05-27 16:29:00,2025-05-27 16:53:00,2025-05-27 17:12:18,2025-05-27 17:18:18,carrier,carrier_pickup,19.3,49.3,24,308,2,none,STF065,1,1,congestion,clear,evening,Tuesday
RET002841,VEH007395,YARD_DAL_01,2025-08-13 11:27:00,2025-08-13 11:27:00,2025-08-13 12:06:02,2025-08-13 12:20:02,carrier,carrier_pickup,39.0,53.0,0,419,6,none,STF005,1,1,equipment_unavailable,extreme_heat,midday,Wednesday
RET002842,VEH009449,YARD_DAL_01,2025-02-07 11:11:00,2025-02-07 11:23:00,2025-02-07 11:54:41,2025-02-07 12:06:41,internal_ops,carrier_pickup,31.7,55.7,12,399,0,none,STF015,1,1,congestion,clear,midday,Friday
RET002843,VEH000610,YARD_OKC_01,2025-05-28 08:46:00,2025-05-28 08:55:00,2025-05-28 09:50:52,2025-05-28 09:54:52,buyer,internal_move,55.9,68.9,9,1524,2,tow_truck,STF021,1,1,blocked_access,clear,morning,Wednesday
RET002844,VEH003592,YARD_HOU_01,2025-02-25 16:19:00,2025-02-25 16:52:00,2025-02-25 17:13:31,2025-02-25 17:25:31,buyer,carrier_pickup,21.5,66.5,33,714,2,none,STF028,1,1,equipment_unavailable,clear,afternoon,Tuesday
RET002845,VEH006735,YARD_OKC_01,2025-04-16 08:26:00,2025-04-16 08:44:00,2025-04-16 09:24:44,2025-04-16 09:33:44,internal_ops,carrier_pickup,40.7,67.7,18,762,3,none,STF045,1,1,vehicle_not_found,clear,midday,Wednesday
RET002846,VEH001430,YARD_AUS_01,2025-04-12 10:52:00,2025-04-12 11:20:00,2025-04-12 12:21:35,2025-04-12 12:37:35,carrier,carrier_pickup,61.6,105.6,28,973,7,none,STF020,1,1,equipment_unavailable,clear,evening,Saturday
RET002847,VEH004666,YARD_DAL_01,2025-05-25 15:27:00,2025-05-25 15:27:00,2025-05-25 15:48:21,2025-05-25 15:55:21,insurance_partner,customer_pickup,21.4,28.4,0,405,0,none,STF058,1,0,none,storm,midday,Sunday
RET002848,VEH005064,YARD_DAL_01,2025-06-09 13:36:00,2025-06-09 13:49:00,2025-06-09 14:22:51,2025-06-09 14:34:51,buyer,carrier_pickup,33.9,58.9,13,558,2,forklift,STF008,1,1,blocked_access,storm,afternoon,Monday
RET002849,VEH003273,YARD_DAL_01,2025-09-06 09:38:00,2025-09-06 09:50:00,2025-09-06 10:28:44,2025-09-06 10:37:44,internal_ops,internal_move,38.7,59.7,12,681,2,none,STF019,1,1,vehicle_not_found,clear,morning,Saturday
RET002850,VEH003896,YARD_OKC_01,2025-03-13 10:16:00,2025-03-13 10:33:00,2025-03-13 11:12:58,2025-03-13 11:26:58,internal_ops,customer_pickup,40.0,71.0,17,522,5,none,STF067,1,1,equipment_unavailable,clear,afternoon,Thursday
RET002851,VEH005485,YARD_DAL_01,2025-05-01 11:34:00,2025-05-01 12:02:00,2025-05-01 12:54:42,2025-05-01 13:07:42,buyer,carrier_pickup,52.7,93.7,28,701,6,none,STF043,1,1,congestion,clear,morning,Thursday
RET002852,VEH005586,YARD_HOU_01,2025-04-03 16:59:00,2025-04-03 17:02:00,2025-04-03 18:05:30,2025-04-03 18:17:30,carrier,carrier_pickup,63.5,78.5,3,600,8,none,STF068,1,1,equipment_unavailable,storm,afternoon,Thursday
RET002853,VEH005938,YARD_DAL_01,2025-07-05 11:21:00,2025-07-05 11:44:00,2025-07-05 12:21:08,2025-07-05 12:26:08,carrier,carrier_pickup,37.1,65.1,23,173,3,none,STF055,1,1,congestion,extreme_heat,midday,Saturday
RET002854,VEH000727,YARD_OKC_01,2025-05-22 14:11:00,2025-05-22 14:20:00,2025-05-22 14:47:28,2025-05-22 14:57:28,buyer,carrier_pickup,27.5,46.5,9,405,2,none,STF053,1,1,equipment_unavailable,rain,afternoon,Thursday
RET002855,VEH003202,YARD_AUS_01,2025-06-02 13:37:00,2025-06-02 13:42:00,2025-06-02 14:18:43,2025-06-02 14:24:43,internal_ops,carrier_pickup,36.7,47.7,5,416,4,none,STF044,1,1,equipment_unavailable,clear,morning,Monday
RET002856,VEH007679,YARD_OKC_01,2025-08-14 09:03:00,2025-08-14 09:31:00,2025-08-14 09:58:30,2025-08-14 10:14:30,insurance_partner,carrier_pickup,27.5,71.5,28,1417,0,loader,STF028,1,1,congestion,clear,morning,Thursday
RET002857,VEH002093,YARD_DAL_01,2025-09-02 15:29:00,2025-09-02 15:56:00,2025-09-02 17:05:02,2025-09-02 17:09:02,carrier,carrier_pickup,69.0,100.0,27,1222,8,forklift,STF076,1,1,equipment_unavailable,extreme_heat,midday,Tuesday
RET002858,VEH001527,YARD_OKC_01,2025-07-03 12:24:00,2025-07-03 12:40:00,2025-07-03 13:21:15,2025-07-03 13:25:15,carrier,carrier_pickup,41.3,61.3,16,405,4,none,STF033,1,1,blocked_access,clear,midday,Thursday
RET002859,VEH007403,YARD_OKC_01,2025-04-01 10:43:00,2025-04-01 10:59:00,2025-04-01 11:22:55,2025-04-01 11:31:55,internal_ops,carrier_pickup,23.9,48.9,16,693,2,jump_starter,STF079,1,1,title_issue,rain,morning,Tuesday
RET002860,VEH004224,YARD_HOU_01,2025-09-07 15:59:00,2025-09-07 16:16:00,2025-09-07 17:07:56,2025-09-07 17:23:56,buyer,carrier_pickup,51.9,84.9,17,1080,5,forklift,STF055,1,1,congestion,rain,morning,Sunday
RET002861,VEH007153,YARD_HOU_01,2025-03-10 08:43:00,2025-03-10 08:59:00,2025-03-10 09:34:52,2025-03-10 09:50:52,insurance_partner,carrier_pickup,35.9,67.9,16,492,4,none,STF078,1,1,vehicle_not_found,clear,morning,Monday
RET002862,VEH005403,YARD_DAL_01,2025-03-31 13:34:00,2025-03-31 13:54:00,2025-03-31 14:35:47,2025-03-31 14:44:47,insurance_partner,customer_pickup,41.8,70.8,20,564,2,none,STF021,1,1,vehicle_not_found,clear,morning,Monday
RET002863,VEH008552,YARD_DAL_01,2025-08-26 11:35:00,2025-08-26 11:56:00,2025-08-26 12:33:47,2025-08-26 12:49:47,internal_ops,carrier_pickup,37.8,74.8,21,942,2,none,STF052,1,1,vehicle_not_found,clear,midday,Tuesday
RET002864,VEH003870,YARD_HOU_01,2025-04-24 09:08:00,2025-04-24 09:26:00,2025-04-24 09:55:54,2025-04-24 10:13:54,carrier,auction_staging,29.9,65.9,18,952,3,jump_starter,STF042,1,1,vehicle_not_found,clear,morning,Thursday
RET002865,VEH008629,YARD_AUS_01,2025-08-27 13:44:00,2025-08-27 14:17:00,2025-08-27 15:04:08,2025-08-27 15:09:08,buyer,carrier_pickup,47.1,85.1,33,863,4,none,STF042,1,1,blocked_access,clear,evening,Wednesday
RET002866,VEH002879,YARD_DAL_01,2025-09-12 13:02:00,2025-09-12 13:02:00,2025-09-12 13:52:53,2025-09-12 14:01:53,buyer,internal_move,50.9,59.9,0,765,3,none,STF001,1,1,blocked_access,clear,midday,Friday
RET002867,VEH003552,YARD_OKC_01,2025-05-31 11:51:00,2025-05-31 12:30:00,2025-05-31 13:28:08,2025-05-31 13:36:08,buyer,customer_pickup,58.1,105.1,39,1211,4,tow_truck,STF018,1,1,blocked_access,rain,evening,Saturday
RET002868,VEH000982,YARD_HOU_01,2025-05-21 08:24:00,2025-05-21 08:39:00,2025-05-21 09:17:16,2025-05-21 09:21:16,internal_ops,carrier_pickup,38.3,57.3,15,447,4,none,STF024,1,1,blocked_access,clear,afternoon,Wednesday
RET002869,VEH000528,YARD_DAL_01,2025-07-10 13:19:00,2025-07-10 13:38:00,2025-07-10 14:04:31,2025-07-10 14:22:31,buyer,carrier_pickup,26.5,63.5,19,342,2,none,STF005,1,1,blocked_access,clear,midday,Thursday
RET002870,VEH008148,YARD_OKC_01,2025-04-28 09:28:00,2025-04-28 09:43:00,2025-04-28 10:25:15,2025-04-28 10:32:15,carrier,carrier_pickup,42.3,64.3,15,688,5,none,STF003,1,1,equipment_unavailable,clear,afternoon,Monday
RET002871,VEH006231,YARD_DAL_01,2025-04-19 10:18:00,2025-04-19 10:24:00,2025-04-19 10:46:29,2025-04-19 10:53:29,buyer,carrier_pickup,22.5,35.5,6,768,0,none,STF080,1,0,none,clear,midday,Saturday
RET002872,VEH000007,YARD_DAL_01,2025-07-23 13:23:00,2025-07-23 13:41:00,2025-07-23 14:17:41,2025-07-23 14:21:41,carrier,carrier_pickup,36.7,58.7,18,1026,3,none,STF066,1,1,blocked_access,extreme_heat,midday,Wednesday
RET002873,VEH003786,YARD_HOU_01,2025-04-23 09:57:00,2025-04-23 10:04:00,2025-04-23 10:29:40,2025-04-23 10:33:40,buyer,carrier_pickup,25.7,36.7,7,225,1,none,STF038,1,1,blocked_access,extreme_heat,evening,Wednesday
RET002874,VEH003259,YARD_AUS_01,2025-09-22 10:56:00,2025-09-22 11:12:00,2025-09-22 11:41:34,2025-09-22 11:58:34,insurance_partner,carrier_pickup,29.6,62.6,16,360,0,none,STF052,1,1,congestion,rain,morning,Monday
RET002875,VEH003760,YARD_HOU_01,2025-04-24 12:30:00,2025-04-24 12:35:00,2025-04-24 12:59:48,2025-04-24 13:12:48,buyer,customer_pickup,24.8,42.8,5,261,6,none,STF031,1,0,none,clear,evening,Thursday
RET002876,VEH005326,YARD_DAL_01,2025-08-20 14:35:00,2025-08-20 14:58:00,2025-08-20 15:25:35,2025-08-20 15:34:35,buyer,carrier_pickup,27.6,59.6,23,471,0,none,STF068,1,1,congestion,clear,midday,Wednesday
RET002877,VEH007043,YARD_DAL_01,2025-05-30 16:18:00,2025-05-30 16:47:00,2025-05-30 17:40:47,2025-05-30 17:51:47,buyer,carrier_pickup,53.8,93.8,29,726,4,none,STF020,0,1,weather,clear,midday,Friday
RET002878,VEH007468,YARD_HOU_01,2025-07-04 11:10:00,2025-07-04 11:21:00,2025-07-04 11:59:43,2025-07-04 12:12:43,buyer,customer_pickup,38.7,62.7,11,887,1,none,STF033,1,1,blocked_access,rain,afternoon,Friday
RET002879,VEH002849,YARD_HOU_01,2025-07-28 08:14:00,2025-07-28 08:39:00,2025-07-28 09:36:48,2025-07-28 09:47:48,buyer,carrier_pickup,57.8,93.8,25,882,5,none,STF041,1,1,congestion,rain,morning,Monday
RET002880,VEH004917,YARD_OKC_01,2025-05-13 08:08:00,2025-05-13 08:20:00,2025-05-13 08:23:00,2025-05-13 08:31:00,carrier,carrier_pickup,3.0,23.0,12,175,1,none,STF068,1,0,none,clear,afternoon,Tuesday
RET002881,VEH007211,YARD_AUS_01,2025-07-15 15:15:00,2025-07-15 15:38:00,2025-07-15 16:20:10,2025-07-15 16:36:10,insurance_partner,carrier_pickup,42.2,81.2,23,965,3,none,STF034,1,1,weather,clear,evening,Tuesday
RET002882,VEH007011,YARD_AUS_01,2025-07-13 11:59:00,2025-07-13 12:19:00,2025-07-13 12:57:56,2025-07-13 13:13:56,carrier,carrier_pickup,38.9,74.9,20,835,2,none,STF023,1,1,equipment_unavailable,clear,morning,Sunday
RET002883,VEH002523,YARD_HOU_01,2025-03-12 12:25:00,2025-03-12 12:37:00,2025-03-12 13:35:58,2025-03-12 13:41:58,carrier,carrier_pickup,59.0,77.0,12,906,6,none,STF041,1,1,blocked_access,rain,midday,Wednesday
RET002884,VEH005831,YARD_OKC_01,2025-08-01 15:14:00,2025-08-01 15:27:00,2025-08-01 16:02:18,2025-08-01 16:09:18,insurance_partner,carrier_pickup,35.3,55.3,13,715,2,none,STF003,1,1,congestion,clear,morning,Friday
RET002885,VEH004390,YARD_AUS_01,2025-08-24 16:28:00,2025-08-24 16:45:00,2025-08-24 17:15:20,2025-08-24 17:25:20,insurance_partner,customer_pickup,30.3,57.3,17,708,3,none,STF061,1,1,vehicle_not_found,clear,afternoon,Sunday
RET002886,VEH000872,YARD_OKC_01,2025-04-02 10:58:00,2025-04-02 11:17:00,2025-04-02 12:21:23,2025-04-02 12:25:23,internal_ops,carrier_pickup,64.4,87.4,19,1640,7,loader,STF035,1,1,equipment_unavailable,clear,evening,Wednesday
RET002887,VEH009736,YARD_AUS_01,2025-07-10 08:53:00,2025-07-10 09:07:00,2025-07-10 09:45:37,2025-07-10 09:58:37,carrier,customer_pickup,38.6,65.6,14,601,3,none,STF049,1,1,congestion,clear,morning,Thursday
RET002888,VEH009348,YARD_DAL_01,2025-05-02 11:05:00,2025-05-02 11:24:00,2025-05-02 11:57:34,2025-05-02 12:13:34,buyer,customer_pickup,33.6,68.6,19,631,1,none,STF023,1,1,weather,clear,midday,Friday
RET002889,VEH007591,YARD_HOU_01,2025-06-22 09:06:00,2025-06-22 09:35:00,2025-06-22 10:13:15,2025-06-22 10:25:15,carrier,customer_pickup,38.3,79.3,29,908,3,none,STF052,1,1,blocked_access,rain,afternoon,Sunday
RET002890,VEH000473,YARD_DAL_01,2025-07-16 10:08:00,2025-07-16 10:22:00,2025-07-16 10:53:35,2025-07-16 10:59:35,buyer,customer_pickup,31.6,51.6,14,863,0,none,STF057,1,1,congestion,clear,afternoon,Wednesday
RET002891,VEH001427,YARD_OKC_01,2025-06-07 12:54:00,2025-06-07 13:10:00,2025-06-07 13:37:56,2025-06-07 13:45:56,carrier,carrier_pickup,27.9,51.9,16,342,2,none,STF062,1,1,blocked_access,rain,morning,Saturday
RET002892,VEH006585,YARD_DAL_01,2025-07-10 12:40:00,2025-07-10 12:57:00,2025-07-10 13:35:22,2025-07-10 13:51:22,internal_ops,carrier_pickup,38.4,71.4,17,626,3,none,STF037,1,1,weather,clear,midday,Thursday
RET002893,VEH000826,YARD_OKC_01,2025-08-25 13:52:00,2025-08-25 14:07:00,2025-08-25 14:44:34,2025-08-25 14:55:34,buyer,carrier_pickup,37.6,63.6,15,555,2,none,STF005,1,1,blocked_access,rain,midday,Monday
RET002894,VEH000671,YARD_AUS_01,2025-08-13 12:43:00,2025-08-13 13:04:00,2025-08-13 13:43:55,2025-08-13 13:56:55,insurance_partner,customer_pickup,39.9,73.9,21,525,5,jump_starter,STF007,1,1,weather,storm,midday,Wednesday
